locus_tag	ftype	length_bp	gene	EC_number	COG	product
NPDMGLKN_00396	CDS	699		3.4.21.105		peptidase, S54 family protein
NPDMGLKN_00397	CDS	213	yqgQ		COG4483	putative protein YqgQ
NPDMGLKN_00398	CDS	966		2.7.1.2		glucokinase
NPDMGLKN_00399	CDS	396				rhodanese family protein
NPDMGLKN_00400	CDS	618				hypothetical protein
NPDMGLKN_00401	CDS	384				hypothetical protein
NPDMGLKN_00402	CDS	1818		1.-.-.-		FAD(NAD)-dependent oxidoreductase
NPDMGLKN_00403	CDS	168				hypothetical protein
NPDMGLKN_00404	CDS	990		5.1.3.2		UDP-glucose 4-epimerase
NPDMGLKN_00405	CDS	1485		2.7.7.12		galactose-1-phosphate uridylyltransferase
NPDMGLKN_00406	CDS	981				LacI family transcriptional regulator
NPDMGLKN_00407	CDS	723	yeaZ			universal bacterial protein YeaZ
NPDMGLKN_00408	CDS	540		2.3.1.128		ribosomal-protein-alanine acetyltransferase
NPDMGLKN_00409	CDS	468		2.3.1.128		ribosomal-protein-alanine acetyltransferase
NPDMGLKN_00410	CDS	1029	gcp	3.4.24.57		O-sialoglycoprotein endopeptidase
NPDMGLKN_00411	CDS	582				hypothetical protein
NPDMGLKN_00412	CDS	669				hypothetical protein
NPDMGLKN_00413	CDS	819				hypothetical protein
NPDMGLKN_00414	CDS	798				lipopolysaccharide biosynthesis protein
NPDMGLKN_00415	CDS	681				CobQ/CobB/MinD/ParA nucleotide binding protein
NPDMGLKN_00416	CDS	1830	pglF_1	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
NPDMGLKN_00417	CDS	1281				hypothetical protein
NPDMGLKN_00418	CDS	789	epsE	2.4.-.-	COG0463	Putative glycosyltransferase EpsE
NPDMGLKN_00419	CDS	702				cyclic nucleotide-binding domain-containing protein
NPDMGLKN_00420	CDS	1230	arcA	3.5.3.6		arginine deiminase
NPDMGLKN_00421	CDS	1020	arcB_1	2.1.3.3		ornithine carbamoyltransferase
NPDMGLKN_00422	CDS	951	arcC_1	2.7.2.2		Carbamate kinase
NPDMGLKN_00423	CDS	1692	argS	6.1.1.19		arginyl-tRNA synthetase
NPDMGLKN_00424	CDS	480				arginine repressor protein
NPDMGLKN_00425	CDS	783	rpsB			30S ribosomal protein S2
NPDMGLKN_00426	CDS	882	tsf			translation elongation factor Ts
NPDMGLKN_00427	CDS	723	pyrH	2.7.4.22		uridylate kinase
NPDMGLKN_00428	CDS	558	frr			ribosome recycling factor
NPDMGLKN_00429	CDS	810	uppS	2.5.1.31		undecaprenyl diphosphate synthase
NPDMGLKN_00430	CDS	801		2.7.7.41		phosphatidate cytidylyltransferase
NPDMGLKN_00431	CDS	1269	eep	3.4.24.-		membrane-associated zinc metalloprotease
NPDMGLKN_00432	CDS	1704	proS	6.1.1.15		prolyl-tRNA synthetase
NPDMGLKN_00433	CDS	795		1.1.1.100		3-oxoacyl-ACP reductase
NPDMGLKN_00434	CDS	843		1.1.1.-		oxidoreductase, aldo/keto reductase family protein
NPDMGLKN_00435	CDS	366	ytcD		COG1733	putative HTH-type transcriptional regulator YtcD
NPDMGLKN_00436	CDS	4359		2.7.7.7		DNA polymerase III PolC-type
NPDMGLKN_00437	CDS	474	rimP			ribosome maturation protein RimP
NPDMGLKN_00438	CDS	1188	nusA			transcription termination factor NusA
NPDMGLKN_00439	CDS	294	ylxR			cytosolic protein YlxR
NPDMGLKN_00440	CDS	312				50S ribosomal protein L7Ae
NPDMGLKN_00441	CDS	2355	infB			translation initiation factor IF-2
NPDMGLKN_00442	CDS	348	rbfA			ribosome-binding factor A
NPDMGLKN_00443	CDS	924		5.4.99.-		tRNA pseudouridine synthase B
NPDMGLKN_00444	CDS	936	ribF	2.7.1.26		riboflavin biosynthesis protein RibF
NPDMGLKN_00445	CDS	786	gdh	1.1.1.47		glucose 1-dehydrogenase, Gdh
NPDMGLKN_00446	CDS	456				excisionase family DNA binding domain protein
NPDMGLKN_00447	CDS	1218	pqqE			Coenzyme PQQ synthesis protein E
NPDMGLKN_00448	CDS	276				hypothetical protein
NPDMGLKN_00449	CDS	1359				branched-chain amino acid transport system II carrier protein
NPDMGLKN_00450	CDS	342				hypothetical protein
NPDMGLKN_00451	CDS	669				hypothetical protein
NPDMGLKN_00452	CDS	711				hypothetical protein
NPDMGLKN_00453	CDS	1041				hypothetical protein
NPDMGLKN_00454	CDS	969				hypothetical protein
NPDMGLKN_00455	CDS	747				hypothetical protein
NPDMGLKN_00456	CDS	1263				hypothetical protein
NPDMGLKN_00457	CDS	759				hypothetical protein
NPDMGLKN_00458	CDS	684				hypothetical protein
NPDMGLKN_00459	CDS	1722				hypothetical protein
NPDMGLKN_00460	CDS	1518	rssB			Regulator of RpoS
NPDMGLKN_00461	CDS	969				ABC transporter permease
NPDMGLKN_00462	CDS	918				ABC transporter permease
NPDMGLKN_00463	CDS	1440				extracellular solute-binding protein
NPDMGLKN_00464	CDS	3111				hypothetical protein
NPDMGLKN_00465	CDS	2238	bglB	3.2.1.21	COG1472	Thermostable beta-glucosidase B
NPDMGLKN_00466	CDS	1353				hypothetical protein
NPDMGLKN_00467	CDS	1062	strH	3.2.1.52	COG3525	Beta-N-acetylhexosaminidase
NPDMGLKN_00468	CDS	378	yccF		COG3304	Inner membrane protein YccF
NPDMGLKN_00469	CDS	531				hypothetical protein
NPDMGLKN_00470	CDS	1371	hsrA			putative transport protein HsrA
NPDMGLKN_00471	CDS	816	rhaR_1			HTH-type transcriptional activator RhaR
NPDMGLKN_00472	CDS	1350				hypothetical protein
NPDMGLKN_00473	CDS	906				ABC transporter ATP-binding protein
NPDMGLKN_00474	CDS	882	ycjP			ABC transporter permease
NPDMGLKN_00475	CDS	2160	lnpA	2.4.1.211		1,3-beta-galactosyl-N-acetylhexosamine phosphorylase
NPDMGLKN_00476	CDS	180				hypothetical protein
NPDMGLKN_00477	CDS	1428				hypothetical protein
NPDMGLKN_00478	CDS	981				hypothetical protein
NPDMGLKN_00479	CDS	2955				hypothetical protein
NPDMGLKN_00480	CDS	753				hypothetical protein
NPDMGLKN_00481	CDS	696				hypothetical protein
NPDMGLKN_00482	CDS	174				hypothetical protein
NPDMGLKN_00483	CDS	192				hypothetical protein
NPDMGLKN_00484	CDS	1494				hypothetical protein
NPDMGLKN_00485	CDS	1167		1.3.99.-		putative oxygen-independent coproporphyrinogen III oxidase
NPDMGLKN_00486	CDS	1044	hrcA			heat-inducible transcription repressor HrcA
NPDMGLKN_00487	CDS	564	grpE			co-chaperone GrpE
NPDMGLKN_00488	CDS	1833	dnaK			chaperone protein DnaK
NPDMGLKN_00489	CDS	1167	dnaJ			chaperone protein DnaJ
NPDMGLKN_00490	CDS	738	artM_1	3.6.3.-		amino acid ABC transporter ATP-binding protein
NPDMGLKN_00491	CDS	1497				amino acid ABC transporter amino acid-binding/permease
NPDMGLKN_00492	CDS	1995	uvrB	3.1.25.-		excinuclease ABC subunit B
NPDMGLKN_00493	CDS	2838	uvrA	3.1.25.-		excinuclease ABC subunit A
NPDMGLKN_00494	CDS	1266		6.3.4.16		carbamoyl phosphate synthase-like protein
NPDMGLKN_00495	CDS	720		5.1.1.13		Aspartate racemase
NPDMGLKN_00496	CDS	885				ATP-binding protein
NPDMGLKN_00497	CDS	999			COG0391	Putative gluconeogenesis factor
NPDMGLKN_00498	CDS	936				hypothetical protein
NPDMGLKN_00499	CDS	2841				hypothetical protein
NPDMGLKN_00500	CDS	519		5.3.4.1		bifunctional disulfide isomerase/thiol-disulfide oxidase
NPDMGLKN_00501	CDS	3669		1.2.7.-		pyruvate flavodoxin oxidoreductase subunit alpha
NPDMGLKN_00502	CDS	888	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
NPDMGLKN_00503	CDS	1158				YbbR-like protein
NPDMGLKN_00504	CDS	1359	glmM	5.4.2.10		phosphoglucosamine mutase
NPDMGLKN_00505	CDS	2238				hypothetical protein
NPDMGLKN_00506	CDS	1809		2.6.1.16		glucosamine--fructose-6-phosphate aminotransferase
NPDMGLKN_00507	CDS	291				hypothetical protein
NPDMGLKN_00508	CDS	1029	sppA	3.4.21.-		signal peptide peptidase SppA
NPDMGLKN_00509	CDS	654				RDD family protein
NPDMGLKN_00510	CDS	942				hypothetical protein
NPDMGLKN_00511	CDS	1287	tig			trigger factor
NPDMGLKN_00512	CDS	1251	clpX_1			ATP-dependent protease ATP-binding protein ClpX
NPDMGLKN_00513	CDS	588	ysxC			ribosome biogenesis GTP-binding protein YsxC
NPDMGLKN_00514	CDS	150				hypothetical protein
NPDMGLKN_00515	CDS	1326				hypothetical protein
NPDMGLKN_00516	CDS	156				hypothetical protein
NPDMGLKN_00517	CDS	756				DeoR-like helix-turn-helix protein
NPDMGLKN_00518	CDS	936		2.7.1.56		hexose kinase, 1-phosphofructokinase family protein
NPDMGLKN_00519	CDS	1932		2.7.1.69		PTS system fructose-specific transporter subunit IIABC
NPDMGLKN_00520	CDS	990				hypothetical protein
NPDMGLKN_00521	CDS	1239				hypothetical protein
NPDMGLKN_00522	CDS	525				hypothetical protein
NPDMGLKN_00523	CDS	609				hypothetical protein
NPDMGLKN_00524	CDS	240				hypothetical protein
NPDMGLKN_00525	CDS	1560				voltage-gated cchloride transporter, chloride channel family protein
NPDMGLKN_00526	CDS	2238		3.6.1.-		ATP-dependent DNA helicase
NPDMGLKN_00527	CDS	2031	ligA	6.5.1.2		NAD-dependent DNA ligase
NPDMGLKN_00528	CDS	306	gatC	6.3.5.-		aspartyl/glutamyl-tRNA amidotransferase subunit C
NPDMGLKN_00529	CDS	1473	gatA	6.3.5.-		glutamyl-tRNA(Gln) amidotransferase subunit A
NPDMGLKN_00530	CDS	1431	gatB	6.3.5.-		aspartyl/glutamyl-tRNA amidotransferase subunit B
NPDMGLKN_00531	CDS	1041		2.7.1.107		Diacylglycerol kinase
NPDMGLKN_00532	CDS	1374		2.1.1.190		23S rRNA (uracil-5-)-methyltransferase
NPDMGLKN_00533	CDS	129				hypothetical protein
NPDMGLKN_00534	CDS	1470				hypothetical protein
NPDMGLKN_00535	CDS	2637				hypothetical protein
NPDMGLKN_00536	CDS	1536		3.2.1.-		glycosyl hydrolase
NPDMGLKN_00537	CDS	1788				ABC transporter ATP-binding protein
NPDMGLKN_00538	CDS	1740				ABC transporter ATP-binding protein
NPDMGLKN_00539	CDS	792				MerR family transcriptional regulator
NPDMGLKN_00540	CDS	1032				LacI family transcriptional regulator
NPDMGLKN_00541	CDS	2238		3.2.1.22		alpha-galactosidase
NPDMGLKN_00542	CDS	1878		3.2.1.23		Beta-galactosidase large subunit
NPDMGLKN_00543	CDS	954		3.2.1.23		Beta-galactosidase small subunit
NPDMGLKN_00544	CDS	1713		2.7.13.3		sensor histidine kinase
NPDMGLKN_00545	CDS	1494	rhaR_2			HTH-type transcriptional activator RhaR
NPDMGLKN_00546	CDS	1290				extracellular solute-binding protein
NPDMGLKN_00547	CDS	870				ABC transporter permease
NPDMGLKN_00548	CDS	882				ABC transporter permease
NPDMGLKN_00549	CDS	2217				hypothetical protein
NPDMGLKN_00550	CDS	1341				LPXTG-motif protein cell wall anchor domain protein
NPDMGLKN_00551	CDS	1176	rhaR_3			HTH-type transcriptional activator RhaR
NPDMGLKN_00552	CDS	2208		3.2.1.21	COG1472	Beta-glucosidase BoGH3B
NPDMGLKN_00553	CDS	1353		2.7.1.69		PTS system, lactose/cellobiose-specific IIC component
NPDMGLKN_00554	CDS	888				ROK family protein
NPDMGLKN_00555	CDS	1365		3.2.1.86		6-phospho-beta-glucosidase
NPDMGLKN_00556	CDS	975				hypothetical protein
NPDMGLKN_00557	CDS	1701				hypothetical protein
NPDMGLKN_00558	CDS	684				hypothetical protein
NPDMGLKN_00559	CDS	774				hypothetical protein
NPDMGLKN_00560	CDS	378				hypothetical protein
NPDMGLKN_00561	CDS	672				hypothetical protein
NPDMGLKN_00562	CDS	438				hypothetical protein
NPDMGLKN_00563	CDS	669		5.4.2.1		phosphoglycerate mutase
NPDMGLKN_00564	CDS	627		3.1.3.18		phosphoglycolate phosphatase
NPDMGLKN_00565	CDS	396				hypothetical protein
NPDMGLKN_00566	CDS	1392				sodium/dicarboxylate symporter family protein
NPDMGLKN_00567	CDS	372				glyoxalase family protein
NPDMGLKN_00568	CDS	942				rhodanese-like domain-containing protein
NPDMGLKN_00569	CDS	732		3.1.-.-		metallophosphoesterase
NPDMGLKN_00570	CDS	2184				RNA binding protein S1
NPDMGLKN_00571	CDS	486				SprT-like family protein
NPDMGLKN_00572	CDS	756	ydcF		COG1434	Protein YdcF
NPDMGLKN_00573	CDS	1335	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
NPDMGLKN_00574	CDS	486				MaoC like domain-containing protein
NPDMGLKN_00575	CDS	684				Inhibitor of apoptosis-promoting Bax1
NPDMGLKN_00576	CDS	2646		2.7.7.7		DNA polymerase I
NPDMGLKN_00577	CDS	837	mutM	3.2.2.23		Formamidopyrimidine-DNA glycosylase
NPDMGLKN_00578	CDS	636		2.7.1.24		Dephospho-CoA kinase
NPDMGLKN_00579	CDS	333				hypothetical protein
NPDMGLKN_00580	CDS	495	nrdR			transcriptional repressor NrdR
NPDMGLKN_00581	CDS	1389				replication initiation and membrane attachment protein
NPDMGLKN_00582	CDS	927	dnaI			primosomal protein DnaI
NPDMGLKN_00583	CDS	435				hypothetical protein
NPDMGLKN_00584	CDS	699		2.1.1.198		SAM-dependent methyltransferase family protein
NPDMGLKN_00585	CDS	1122				NIF3-related protein
NPDMGLKN_00586	CDS	1233	pepT	3.4.11.4		peptidase T
NPDMGLKN_00587	CDS	1020		2.7.1.107		diacylglycerol kinase catalytic subunit
NPDMGLKN_00588	CDS	273				membrane protein
NPDMGLKN_00589	CDS	1044				integral membrane protein
NPDMGLKN_00590	CDS	2613	clpB			ATP-dependent chaperone protein ClpB
NPDMGLKN_00591	CDS	666				hypothetical protein
NPDMGLKN_00592	CDS	495		2.4.2.6		Nucleoside 2-deoxyribosyltransferase
NPDMGLKN_00593	CDS	1221		2.3.1.-		GNAT family acetyltransferase
NPDMGLKN_00594	CDS	1836	lepA	3.6.5.-		GTP-binding protein LepA
NPDMGLKN_00595	CDS	195				hypothetical protein
NPDMGLKN_00596	CDS	198	cspC			Cold shock protein CspC
NPDMGLKN_00597	CDS	180				hypothetical protein
NPDMGLKN_00598	CDS	900	gltC			HTH-type transcriptional regulator GltC
NPDMGLKN_00599	CDS	1770				hypothetical protein
NPDMGLKN_00600	CDS	225				hypothetical protein
NPDMGLKN_00601	CDS	1470	acpB			Capsule synthesis positive regulator AcpB
NPDMGLKN_00602	CDS	687				hypothetical protein
NPDMGLKN_00603	CDS	3258				hypothetical protein
NPDMGLKN_00604	CDS	603				hypothetical protein
NPDMGLKN_00605	CDS	387				hypothetical protein
NPDMGLKN_00606	CDS	258				hypothetical protein
NPDMGLKN_00607	CDS	150				hypothetical protein
NPDMGLKN_00608	CDS	201	cspA			major cold shock protein CspA
NPDMGLKN_00609	CDS	387				Pyrimidine dimer DNA glycosylase
NPDMGLKN_00610	CDS	246				toxin-antitoxin system, antitoxin component, Xre domain protein
NPDMGLKN_00611	CDS	255				hypothetical protein
NPDMGLKN_00612	tRNA	76				tRNA-Met(cat)
NPDMGLKN_00613	CDS	492				Isochorismatase family protein
NPDMGLKN_00614	CDS	810		3.-.-.-		HAD superfamily hydrolase
NPDMGLKN_00615	CDS	858		2.4.-.-		glycosyl transferase family protein
NPDMGLKN_00616	CDS	903		2.4.-.-		glycosyl transferase family protein
NPDMGLKN_00617	CDS	351				hypothetical protein
NPDMGLKN_00618	CDS	939				Mg2+ cation transporter
NPDMGLKN_00619	CDS	894		1.1.1.-		short chain dehydrogenase/reductase family oxidoreductase
NPDMGLKN_00620	CDS	570				hypothetical protein
NPDMGLKN_00621	CDS	183				small integral membrane protein
NPDMGLKN_00622	CDS	801				hypothetical protein
NPDMGLKN_00623	CDS	5193				hypothetical protein
NPDMGLKN_00624	CDS	3702				hypothetical protein
NPDMGLKN_00625	CDS	459				hypothetical protein
NPDMGLKN_00626	CDS	1449				hypothetical protein
NPDMGLKN_00627	CDS	201	cspB			major cold shock protein CspA
NPDMGLKN_00628	CDS	609	sodA	1.15.1.1		superoxide dismutase
NPDMGLKN_00629	CDS	465				cell wall teichoic acid glycosylation protein GtcA family protein
NPDMGLKN_00630	CDS	900				hypothetical protein
NPDMGLKN_00631	CDS	948		1.1.1.290		4-phosphoerythronate dehydrogenase
NPDMGLKN_00632	CDS	294				HesB-like domain protein
NPDMGLKN_00633	CDS	666				TrkA-C domain-containing protein
NPDMGLKN_00634	CDS	633				LuxR family DNA-binding response regulator
NPDMGLKN_00635	CDS	1068		2.7.13.3		sensor histidine kinase
NPDMGLKN_00636	CDS	732				membrane protein
NPDMGLKN_00637	CDS	480	greA			transcription elongation factor GreA
NPDMGLKN_00638	CDS	1179		4.1.3.38		putative aminodeoxychorismate lyase
NPDMGLKN_00639	CDS	1173		3.5.2.6		Beta-lactamase
NPDMGLKN_00640	CDS	945		4.2.1.46		NAD-dependent epimerase/dehydratase
NPDMGLKN_00641	CDS	1425				hypothetical protein
NPDMGLKN_00642	CDS	972				hypothetical protein
NPDMGLKN_00643	CDS	825				hypothetical protein
NPDMGLKN_00644	CDS	1437		2.4.1.-		O-Antigen polymerase
NPDMGLKN_00645	CDS	975	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
NPDMGLKN_00646	CDS	1062	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
NPDMGLKN_00647	CDS	702	tarI	2.7.7.40		Ribitol-5-phosphate cytidylyltransferase
NPDMGLKN_00648	CDS	1455				hypothetical protein
NPDMGLKN_00649	CDS	1089				hypothetical protein
NPDMGLKN_00650	CDS	846				hypothetical protein
NPDMGLKN_00651	CDS	1041		2.4.-.-		glycosyl transferase family protein
NPDMGLKN_00652	CDS	1392		2.7.8.6		undecaprenyl-phosphate galactosephosphotransferase
NPDMGLKN_00653	CDS	2139		2.4.-.-		glycosyl transferase family protein
NPDMGLKN_00654	CDS	1587	metW			methionine biosynthesis protein MetW
NPDMGLKN_00655	CDS	1221				ABC transporter, ATP-binding protein
NPDMGLKN_00656	CDS	807				ABC transporter
NPDMGLKN_00657	CDS	1254				hypothetical protein
NPDMGLKN_00658	CDS	2052				hypothetical protein
NPDMGLKN_00659	CDS	921		1.1.1.133		dTDP-4-dehydrorhamnose reductase
NPDMGLKN_00660	CDS	1029	rmlB	4.2.1.46		dTDP-glucose 4,6-dehydratase
NPDMGLKN_00661	CDS	573		5.1.3.13		dTDP-4-dehydrorhamnose 3,5-epimerase
NPDMGLKN_00662	CDS	867	rmlA	2.7.7.24		glucose-1-phosphate thymidylyltransferase
NPDMGLKN_00663	CDS	717		2.4.1.-		glycosyl transferase family protein
NPDMGLKN_00664	CDS	825		2.4.1.-		glycosyl transferase family protein
NPDMGLKN_00665	CDS	801		2.4.1.-		glycosyl transferase family protein
NPDMGLKN_00666	CDS	1131		2.4.-.-		glycoside hydrolase family protein
NPDMGLKN_00667	CDS	924		3.1.-.-		ribonuclease BN
NPDMGLKN_00668	CDS	765		3.4.11.18		Methionine aminopeptidase, type I
NPDMGLKN_00669	CDS	441				flavodoxin
NPDMGLKN_00670	CDS	570				TetR family transcriptional regulator
NPDMGLKN_00671	CDS	1233	pepS	3.4.11.-		aminopeptidase PepS
NPDMGLKN_00672	CDS	396				hypothetical protein
NPDMGLKN_00673	tRNA	76				tRNA-Arg(cct)
NPDMGLKN_00674	CDS	165				hypothetical protein
NPDMGLKN_00675	CDS	1182		2.3.1.-		acetyltransferase
NPDMGLKN_00676	CDS	414				hypothetical protein
NPDMGLKN_00677	CDS	183				hypothetical protein
NPDMGLKN_00678	CDS	222				hypothetical protein
NPDMGLKN_00679	CDS	1458		2.7.1.69		PTS system lactose/cellobiose-specific transporter subunit IIC
NPDMGLKN_00680	CDS	321		2.7.1.-		PTS system, lactose/cellobiose-specific IIA component
NPDMGLKN_00681	CDS	318		2.7.1.69		PTS system lactose/cellobiose-specific transporter subunit IIB
NPDMGLKN_00682	CDS	2703				transcriptional antiterminator bglG:Sigma-54 factor
NPDMGLKN_00683	CDS	1290				DEAD/DEAH box helicase
NPDMGLKN_00684	CDS	1014		1.-.-.-		oxidoreductase family, NAD-binding Rossmann fold protein
NPDMGLKN_00685	CDS	729	sfsA			sugar fermentation stimulation protein
NPDMGLKN_00686	CDS	393				hypothetical protein
NPDMGLKN_00687	CDS	648				iron dependent repressor, DNA binding domain protein
NPDMGLKN_00688	CDS	1530		1.1.1.49		glucose-6-phosphate 1-dehydrogenase
NPDMGLKN_00689	CDS	2793	ileS	6.1.1.5		isoleucyl-tRNA synthetase
NPDMGLKN_00690	CDS	705				cell division protein DivIVA
NPDMGLKN_00691	CDS	783				S4 domain-containing protein
NPDMGLKN_00692	CDS	597	sepF			Cell division protein SepF
NPDMGLKN_00693	CDS	687		5.1.1.1		alanine racemase
NPDMGLKN_00694	CDS	1245	ftsZ			cell division protein FtsZ
NPDMGLKN_00695	CDS	1329	ftsA			cell division protein FtsA
NPDMGLKN_00696	CDS	1248	ftsQ			cell division protein FtsQ
NPDMGLKN_00697	CDS	1077	murG	2.4.1.227		undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
NPDMGLKN_00698	CDS	1371	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
NPDMGLKN_00699	CDS	963	mraY	2.7.8.13		phospho-N-acetylmuramoyl-pentapeptide- transferase
NPDMGLKN_00700	CDS	2193		2.4.1.129		peptidoglycan glycosyltransferase
NPDMGLKN_00701	CDS	396	ftsL			cell division protein FtsL
NPDMGLKN_00702	CDS	960	mraW	2.1.1.-		S-adenosyl-methyltransferase MraW
NPDMGLKN_00703	CDS	486	mraZ			cell division protein MraZ
NPDMGLKN_00704	CDS	369				hypothetical protein
NPDMGLKN_00705	CDS	957				CorA-like Mg2+ transporter protein
NPDMGLKN_00706	CDS	117				hypothetical protein
NPDMGLKN_00707	CDS	1680	recN			DNA repair protein RecN
NPDMGLKN_00708	CDS	450				arginine repressor protein
NPDMGLKN_00709	CDS	819				hemolysin A
NPDMGLKN_00710	CDS	885		2.5.1.10		geranyltranstransferase
NPDMGLKN_00711	CDS	225		3.1.11.6		exodeoxyribonuclease VII small subunit
NPDMGLKN_00712	CDS	1341	xseA	3.1.11.6		exodeoxyribonuclease VII large subunit
NPDMGLKN_00713	CDS	846	folD	1.5.1.5		tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain protein
NPDMGLKN_00714	CDS	450	nusB			transcription antitermination factor NusB
NPDMGLKN_00715	CDS	426				putative protein
NPDMGLKN_00716	CDS	1065		3.4.13.9		Xaa-Pro dipeptidase
NPDMGLKN_00717	CDS	246				transglycosylase associated protein
NPDMGLKN_00718	CDS	375				hypothetical protein
NPDMGLKN_00719	CDS	915		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IID component
NPDMGLKN_00720	CDS	804		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIC component
NPDMGLKN_00721	CDS	990		2.7.1.-		PTS system, mannose/fructose/sorbose-specific IIAB component
NPDMGLKN_00722	CDS	492		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIB component
NPDMGLKN_00723	CDS	2826				transcriptional antiterminator bglG:Sigma-54 factor
NPDMGLKN_00724	CDS	1098				hypothetical protein
NPDMGLKN_00725	CDS	567				hypothetical protein
NPDMGLKN_00726	CDS	1629		3.2.1.70		glucan 1,6-alpha-glucosidase
NPDMGLKN_00727	CDS	2712				efflux ABC transporter, permease protein
NPDMGLKN_00728	CDS	702				ABC transporter ATP-binding protein
NPDMGLKN_00729	CDS	606		3.-.-.-		isochorismatase family protein
NPDMGLKN_00730	CDS	1026				LacI family transcriptional regulator
NPDMGLKN_00731	CDS	2106		3.5.1.28		N-acetylmuramoyl-L-alanine amidase
NPDMGLKN_00732	CDS	1809				peptide ABC transporter permease/transmembrane protein
NPDMGLKN_00733	CDS	753		3.6.3.-		ABC transporter ATP-binding protein
NPDMGLKN_00734	CDS	387				hypothetical protein
NPDMGLKN_00735	CDS	870				SPFH domain / Band 7 family protein
NPDMGLKN_00736	CDS	495				hypothetical protein
NPDMGLKN_00737	CDS	834				hypothetical protein
NPDMGLKN_00738	CDS	615				membrane protein
NPDMGLKN_00739	CDS	318				PadR family transcriptional regulator
NPDMGLKN_00740	CDS	1026		2.7.13.3		sensor histidine kinase
NPDMGLKN_00741	CDS	675				DNA-binding response regulator
NPDMGLKN_00742	CDS	2337		3.6.3.-		ABC transporter ATP-binding protein/permease
NPDMGLKN_00743	CDS	288				hypothetical protein
NPDMGLKN_00744	CDS	714				Urea transporter
NPDMGLKN_00745	CDS	1473				major facilitator superfamily transporter
NPDMGLKN_00746	CDS	480				MerR family transcriptional regulator
NPDMGLKN_00747	CDS	546				PadR family transcriptional regulator
NPDMGLKN_00748	CDS	531	padC	4.1.1.-		Phenolic acid decarboxylase
NPDMGLKN_00749	CDS	1671				hypothetical protein
NPDMGLKN_00750	CDS	735				hypothetical protein
NPDMGLKN_00751	CDS	834				endonuclease/exonuclease/phosphatase family protein
NPDMGLKN_00752	CDS	2178		2.7.1.69		PTS system glucose-specific transporter subunit IIABC
NPDMGLKN_00753	CDS	2295		3.2.1.-		glycoside hydrolase, family 65
NPDMGLKN_00754	CDS	666		5.4.2.6		beta-phosphoglucomutase
NPDMGLKN_00755	CDS	1023		5.1.3.3		aldose 1-epimerase
NPDMGLKN_00756	CDS	1023				LacI family sugar-binding transcriptional regulator
NPDMGLKN_00757	CDS	1377				Na+/H+ antiporter
NPDMGLKN_00758	CDS	1419				amino acid permease
NPDMGLKN_00759	CDS	1875		4.1.1.25		tyrosine decarboxylase
NPDMGLKN_00760	CDS	1257	tyrS1	6.1.1.1		tyrosyl-tRNA synthetase
NPDMGLKN_00761	CDS	657		1.1.1.49		glucose-6-phosphate 1-dehydrogenase
NPDMGLKN_00762	CDS	834				hypothetical protein
NPDMGLKN_00763	CDS	1443		2.7.13.3		sensor histidine kinase
NPDMGLKN_00764	CDS	717				response regulator receiver domain-containing protein
NPDMGLKN_00765	CDS	336				integral membrane protein
NPDMGLKN_00766	CDS	774		3.-.-.-		HAD superfamily hydrolase
NPDMGLKN_00767	tmRNA	365	ssrA			transfer-messenger RNA, SsrA
NPDMGLKN_00768	CDS	1350				hypothetical protein
NPDMGLKN_00769	CDS	222				hypothetical protein
NPDMGLKN_00770	CDS	480				hypothetical protein
NPDMGLKN_00771	CDS	141				hypothetical protein
NPDMGLKN_00772	CDS	1926				hypothetical protein
NPDMGLKN_00773	CDS	288				hypothetical protein
NPDMGLKN_00774	CDS	639		1.6.99.-		nitroreductase family protein
NPDMGLKN_00775	CDS	405				transcriptional regulator, ArsR family
NPDMGLKN_00776	CDS	264				hypothetical protein
NPDMGLKN_00777	CDS	489				GAF domain-containing protein
NPDMGLKN_00778	CDS	711		4.1.1.5		alpha-acetolactate decarboxylase
NPDMGLKN_00779	CDS	1665		2.2.1.6		acetolactate synthase
NPDMGLKN_00780	CDS	495	ywnH	2.3.1.183	COG1247	Putative phosphinothricin acetyltransferase YwnH
NPDMGLKN_00781	CDS	114				hypothetical protein
NPDMGLKN_00782	CDS	666				hypothetical protein
NPDMGLKN_00783	CDS	1419				sodium/dicarboxylate symporter family protein
NPDMGLKN_00784	CDS	1329	nox_1	1.6.99.3		NADH oxidase
NPDMGLKN_00785	CDS	354	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
NPDMGLKN_00786	CDS	1140	metB_1	2.5.1.48		cystathionine gamma-synthase
