locus_tag	ftype	length_bp	gene	EC_number	COG	product
JJOFAEME_00960	gene	714				
JJOFAEME_00961	CDS	351				integral membrane protein
JJOFAEME_00961	gene	351				
JJOFAEME_00962	CDS	771		3.-.-.-		HAD superfamily hydrolase
JJOFAEME_00962	gene	771				
JJOFAEME_00963	tmRNA	361	ssrA			transfer-messenger RNA, SsrA
JJOFAEME_00963	gene	361	ssrA			
JJOFAEME_00964	CDS	216				hypothetical protein
JJOFAEME_00964	gene	216				
JJOFAEME_00965	CDS	207				hypothetical protein
JJOFAEME_00965	gene	207				
JJOFAEME_00966	CDS	369				hypothetical protein
JJOFAEME_00966	gene	369				
JJOFAEME_00967	CDS	1101	Vejaci	5.5.1.25	COG4948	3,6-anhydro-alpha-L-galactonate cycloisomerase
JJOFAEME_00967	gene	1101	Vejaci			
JJOFAEME_00968	CDS	1416		3.2.1.21		beta-glucosidase
JJOFAEME_00968	gene	1416				
JJOFAEME_00969	CDS	1305		2.7.1.69		PTS system lactose/cellobiose-specific transporter subunit IIC
JJOFAEME_00969	gene	1305				
JJOFAEME_00970	CDS	702				GntR family transcriptional regulator
JJOFAEME_00970	gene	702				
JJOFAEME_00971	CDS	768				hypothetical protein
JJOFAEME_00971	gene	768				
JJOFAEME_00972	CDS	912	ykfC	3.4.14.13	COG0791	Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase
JJOFAEME_00972	gene	912	ykfC			
JJOFAEME_00973	CDS	1074	ykfB	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
JJOFAEME_00973	gene	1074	ykfB			
JJOFAEME_00974	CDS	1662				oligopeptide ABC superfamily ATP binding cassette transporter, binding protein
JJOFAEME_00974	gene	1662				
JJOFAEME_00975	CDS	336				hypothetical protein
JJOFAEME_00975	gene	336				
JJOFAEME_00976	CDS	774				hypothetical protein
JJOFAEME_00976	gene	774				
JJOFAEME_00977	CDS	228				hypothetical protein
JJOFAEME_00977	gene	228				
JJOFAEME_00978	CDS	462				GAF domain-containing protein
JJOFAEME_00978	gene	462				
JJOFAEME_00979	CDS	642		1.5.1.30		NADH-flavin reductase
JJOFAEME_00979	gene	642				
JJOFAEME_00980	CDS	426				Rrf2 family protein
JJOFAEME_00980	gene	426				
JJOFAEME_00981	CDS	405				glyoxalase family protein
JJOFAEME_00981	gene	405				
JJOFAEME_00982	CDS	771	rhaS_4			HTH-type transcriptional activator RhaS
JJOFAEME_00982	gene	771	rhaS_4			
JJOFAEME_00983	CDS	1014		1.-.-.-		NAD(P)H quinone oxidoreductase
JJOFAEME_00983	gene	1014				
JJOFAEME_00984	CDS	348	rplS			50S ribosomal protein L19
JJOFAEME_00984	gene	348	rplS			
JJOFAEME_00985	CDS	747	trmD			tRNA (guanine-N1)-methyltransferase
JJOFAEME_00985	gene	747	trmD			
JJOFAEME_00986	CDS	525	rimM			16S rRNA processing protein RimM
JJOFAEME_00986	gene	525	rimM			
JJOFAEME_00987	CDS	825				hypothetical protein
JJOFAEME_00987	gene	825				
JJOFAEME_00988	CDS	258				hypothetical protein
JJOFAEME_00988	gene	258				
JJOFAEME_00989	CDS	246				RNA-binding protein
JJOFAEME_00989	gene	246				
JJOFAEME_00990	CDS	276	rpsP			30S ribosomal protein S16
JJOFAEME_00990	gene	276	rpsP			
JJOFAEME_00991	CDS	552		1.5.1.30		flavin reductase
JJOFAEME_00991	gene	552				
JJOFAEME_00992	CDS	534				riboflavin biosynthesis protein RibD protein
JJOFAEME_00992	gene	534				
JJOFAEME_00993	CDS	579				DNA-3-methyladenine glycosylase I
JJOFAEME_00993	gene	579				
JJOFAEME_00994	CDS	387	ytrA		COG1725	HTH-type transcriptional repressor YtrA
JJOFAEME_00994	gene	387	ytrA			
JJOFAEME_00995	CDS	882				ABC transporter ATP-binding protein
JJOFAEME_00995	gene	882				
JJOFAEME_00996	CDS	1161				hypothetical protein
JJOFAEME_00996	gene	1161				
JJOFAEME_00997	CDS	201				hypothetical protein
JJOFAEME_00997	gene	201				
JJOFAEME_00998	CDS	1419				signal recognition particle protein
JJOFAEME_00998	gene	1419				
JJOFAEME_00999	CDS	339				DNA-binding protein
JJOFAEME_00999	gene	339				
JJOFAEME_01000	CDS	474				hypothetical protein
JJOFAEME_01000	gene	474				
JJOFAEME_01001	CDS	705				response regulator receiver domain-containing protein
JJOFAEME_01001	gene	705				
JJOFAEME_01002	CDS	1722		2.7.13.3		sensory box histidine kinase
JJOFAEME_01002	gene	1722				
JJOFAEME_01003	CDS	2238				hypothetical protein
JJOFAEME_01003	gene	2238				
JJOFAEME_01004	CDS	909				phosphate-binding protein
JJOFAEME_01004	gene	909				
JJOFAEME_01005	CDS	1170		2.6.1.-		aromatic amino acid aminotransferase
JJOFAEME_01005	gene	1170				
JJOFAEME_01006	CDS	720				hypothetical protein
JJOFAEME_01006	gene	720				
JJOFAEME_01007	CDS	528				toxin-antitoxin stability system, antitoxin component
JJOFAEME_01007	gene	528				
JJOFAEME_01008	CDS	2325	copB	3.6.3.-		copper-translocating P-type ATPase
JJOFAEME_01008	gene	2325	copB			
JJOFAEME_01009	CDS	210	copZ			copper chaperone CopZ
JJOFAEME_01009	gene	210	copZ			
JJOFAEME_01010	CDS	447	copY			CopY/TcrY family copper transport repressor
JJOFAEME_01010	gene	447	copY			
JJOFAEME_01011	CDS	987		5.1.3.3		aldose 1-epimerase
JJOFAEME_01011	gene	987				
JJOFAEME_01012	CDS	1221		2.4.-.-		glycoside hydrolase family protein
JJOFAEME_01012	gene	1221				
JJOFAEME_01013	CDS	924		3.1.-.-		ribonuclease BN
JJOFAEME_01013	gene	924				
JJOFAEME_01014	CDS	765		3.4.11.18		Methionine aminopeptidase, type I
JJOFAEME_01014	gene	765				
JJOFAEME_01015	CDS	447				flavodoxin
JJOFAEME_01015	gene	447				
JJOFAEME_01016	CDS	576				TetR family transcriptional regulator
JJOFAEME_01016	gene	576				
JJOFAEME_01017	CDS	1236	pepS	3.4.11.-		aminopeptidase PepS
JJOFAEME_01017	gene	1236	pepS			
JJOFAEME_01018	CDS	648				iron dependent repressor, DNA binding domain protein
JJOFAEME_01018	gene	648				
JJOFAEME_01019	CDS	1527		1.1.1.49		glucose-6-phosphate 1-dehydrogenase
JJOFAEME_01019	gene	1527				
JJOFAEME_01020	CDS	789		2.7.4.7		phosphomethylpyrimidine kinase
JJOFAEME_01020	gene	789				
JJOFAEME_01021	CDS	480	hmpT		COG4720	Thiamine precursor transporter HmpT
JJOFAEME_01021	gene	480	hmpT			
JJOFAEME_01022	CDS	546				hypothetical protein
JJOFAEME_01022	gene	546				
JJOFAEME_01023	CDS	1053	vanB	6.3.2.-		Vancomycin B-type resistance protein vanB, D-alanine--D-lactate ligase
JJOFAEME_01023	gene	1053	vanB			
JJOFAEME_01024	CDS	573	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
JJOFAEME_01024	gene	573	yodJ			
JJOFAEME_01025	CDS	2103	vanT_1			membrane-bound serine racemase VanT-C
JJOFAEME_01025	gene	2103	vanT_1			
JJOFAEME_01026	CDS	696	vanR_2			putative regulatory protein VanR
JJOFAEME_01026	gene	696	vanR_2			
JJOFAEME_01027	CDS	1065	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
JJOFAEME_01027	gene	1065	sasA_1			
JJOFAEME_01028	CDS	1440	gltB_1	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
JJOFAEME_01028	gene	1440	gltB_1			
JJOFAEME_01029	CDS	4491	gltB_2	1.4.7.1		Ferredoxin-dependent glutamate synthase 1
JJOFAEME_01029	gene	4491	gltB_2			
JJOFAEME_01030	CDS	2796	ileS	6.1.1.5		isoleucyl-tRNA synthetase
JJOFAEME_01030	gene	2796	ileS			
JJOFAEME_01031	CDS	756				cell division protein DivIVA
JJOFAEME_01031	gene	756				
JJOFAEME_01032	CDS	783				S4 domain-containing protein
JJOFAEME_01032	gene	783				
JJOFAEME_01033	CDS	264				hypothetical protein
JJOFAEME_01033	gene	264				
JJOFAEME_01034	CDS	654	sepF			Cell division protein SepF
JJOFAEME_01034	gene	654	sepF			
JJOFAEME_01035	CDS	672		5.1.1.1		alanine racemase
JJOFAEME_01035	gene	672				
JJOFAEME_01036	CDS	1245	ftsZ			cell division protein FtsZ
JJOFAEME_01036	gene	1245	ftsZ			
JJOFAEME_01037	CDS	1323	ftsA			cell division protein FtsA
JJOFAEME_01037	gene	1323	ftsA			
JJOFAEME_01038	CDS	993	ftsQ			cell division protein FtsQ
JJOFAEME_01038	gene	993	ftsQ			
JJOFAEME_01039	CDS	1095	murG	2.4.1.227		undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
JJOFAEME_01039	gene	1095	murG			
JJOFAEME_01040	CDS	1359	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
JJOFAEME_01040	gene	1359	murD			
JJOFAEME_01041	CDS	963	mraY	2.7.8.13		phospho-N-acetylmuramoyl-pentapeptide- transferase
JJOFAEME_01041	gene	963	mraY			
JJOFAEME_01042	CDS	2196		2.4.1.129		peptidoglycan glycosyltransferase
JJOFAEME_01042	gene	2196				
JJOFAEME_01043	CDS	420	ftsL			cell division protein FtsL
JJOFAEME_01043	gene	420	ftsL			
JJOFAEME_01044	CDS	960	mraW	2.1.1.-		S-adenosyl-methyltransferase MraW
JJOFAEME_01044	gene	960	mraW			
JJOFAEME_01045	CDS	432	mraZ			cell division protein MraZ
JJOFAEME_01045	gene	432	mraZ			
JJOFAEME_01046	CDS	369				hypothetical protein
JJOFAEME_01046	gene	369				
JJOFAEME_01047	CDS	120				hypothetical protein
JJOFAEME_01047	gene	120				
JJOFAEME_01048	CDS	1446		2.7.8.-		cardiolipin synthetase
JJOFAEME_01048	gene	1446				
JJOFAEME_01049	CDS	885				efflux ABC transporter permease
JJOFAEME_01049	gene	885				
JJOFAEME_01050	CDS	687	ftsE_2			cell division ATP-binding protein FtsE
JJOFAEME_01050	gene	687	ftsE_2			
JJOFAEME_01051	CDS	990	prfB			peptide chain release factor 2
JJOFAEME_01051	gene	990	prfB			
JJOFAEME_01052	CDS	2505	secA_2			preprotein translocase, SecA subunit
JJOFAEME_01052	gene	2505	secA_2			
JJOFAEME_01053	CDS	816				integral membrane protein
JJOFAEME_01053	gene	816				
JJOFAEME_01054	CDS	834	mdxG_1			ABC transporter permease
JJOFAEME_01054	gene	834	mdxG_1			
JJOFAEME_01055	CDS	1290				ABC transporter permease
JJOFAEME_01055	gene	1290				
JJOFAEME_01056	CDS	1266				extracellular solute-binding protein
JJOFAEME_01056	gene	1266				
JJOFAEME_01057	CDS	948				LacI family transcriptional regulator
JJOFAEME_01057	gene	948				
JJOFAEME_01058	CDS	558				ribosomal subunit interface protein
JJOFAEME_01058	gene	558				
JJOFAEME_01059	CDS	684				competence protein ComFC
JJOFAEME_01059	gene	684				
JJOFAEME_01060	CDS	1311				helicase
JJOFAEME_01060	gene	1311				
JJOFAEME_01061	CDS	321		2.7.1.69		PTS system cellobiose-specific transporter subunit IIB
JJOFAEME_01061	gene	321				
JJOFAEME_01062	CDS	294				hypothetical protein
JJOFAEME_01062	gene	294				
JJOFAEME_01063	CDS	648	yigZ		COG1739	IMPACT family member YigZ
JJOFAEME_01063	gene	648	yigZ			
JJOFAEME_01064	CDS	708				GntR family transcriptional regulator
JJOFAEME_01064	gene	708				
JJOFAEME_01065	CDS	4227				hypothetical protein
JJOFAEME_01065	gene	4227				
JJOFAEME_01066	CDS	606				hypothetical protein
JJOFAEME_01066	gene	606				
JJOFAEME_01067	CDS	168				hypothetical protein
JJOFAEME_01067	gene	168				
JJOFAEME_01068	CDS	192				hypothetical protein
JJOFAEME_01068	gene	192				
JJOFAEME_01069	CDS	408				CobW/P47K family protein
JJOFAEME_01069	gene	408				
JJOFAEME_01070	CDS	396				hypothetical protein
JJOFAEME_01070	gene	396				
JJOFAEME_01071	CDS	171	rpmF2			50S ribosomal protein L32
JJOFAEME_01071	gene	171	rpmF2			
JJOFAEME_01072	CDS	135				hypothetical protein
JJOFAEME_01072	gene	135				
JJOFAEME_01073	CDS	270	rpsN1			30S ribosomal protein S14
JJOFAEME_01073	gene	270	rpsN1			
JJOFAEME_01074	CDS	153	rpmG1			50S ribosomal protein L33
JJOFAEME_01074	gene	153	rpmG1			
JJOFAEME_01075	CDS	1980				hypothetical protein
JJOFAEME_01075	gene	1980				
JJOFAEME_01076	CDS	945				hypothetical protein
JJOFAEME_01076	gene	945				
JJOFAEME_01077	CDS	834				hypothetical protein
JJOFAEME_01077	gene	834				
JJOFAEME_01078	CDS	318				PadR family transcriptional regulator
JJOFAEME_01078	gene	318				
JJOFAEME_01079	CDS	705				DeoR-like helix-turn-helix protein
JJOFAEME_01079	gene	705				
JJOFAEME_01080	CDS	867		4.1.2.13		fructose-1,6-bisphosphate aldolase
JJOFAEME_01080	gene	867				
JJOFAEME_01081	CDS	1404		2.7.1.69		PTS system fructose-specific transporter subunit IIBC
JJOFAEME_01081	gene	1404				
JJOFAEME_01082	CDS	474		2.7.1.-		PTS system fructose-specific transporter subunit IIA
JJOFAEME_01082	gene	474				
JJOFAEME_01083	CDS	1038		1.6.-.-		oxidoreductase FAD/FMN-binding protein
JJOFAEME_01083	gene	1038				
JJOFAEME_01084	CDS	2139		3.6.1.-		ATP-dependent DNA helicase IV
JJOFAEME_01084	gene	2139				
JJOFAEME_01085	CDS	1383				hypothetical protein
JJOFAEME_01085	gene	1383				
JJOFAEME_01086	CDS	1401	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
JJOFAEME_01086	gene	1401	cpdA_1			
JJOFAEME_01087	CDS	354				hypothetical protein
JJOFAEME_01087	gene	354				
JJOFAEME_01088	CDS	201	cspA			major cold shock protein CspA
JJOFAEME_01088	gene	201	cspA			
JJOFAEME_01089	CDS	1461		3.2.1.86		6-phospho-beta-glucosidase
JJOFAEME_01089	gene	1461				
JJOFAEME_01090	CDS	1443		3.2.1.86		6-phospho-beta-glucosidase
JJOFAEME_01090	gene	1443				
JJOFAEME_01091	CDS	1863		2.7.1.69		PTS system, beta-glucoside-specific IIABC component
JJOFAEME_01091	gene	1863				
JJOFAEME_01092	CDS	810				hypothetical protein
JJOFAEME_01092	gene	810				
JJOFAEME_01093	CDS	582				hypothetical protein
JJOFAEME_01093	gene	582				
JJOFAEME_01094	CDS	1665				oligopeptide ABC superfamily ATP binding cassette transporter, binding protein
JJOFAEME_01094	gene	1665				
JJOFAEME_01095	CDS	948				hypothetical protein
JJOFAEME_01095	gene	948				
JJOFAEME_01096	CDS	840		3.-.-.-		HAD superfamily hydrolase
JJOFAEME_01096	gene	840				
JJOFAEME_01097	CDS	624		2.3.1.-		acetyltransferase, GNAT family
JJOFAEME_01097	gene	624				
JJOFAEME_01098	CDS	789				hypothetical protein
JJOFAEME_01098	gene	789				
JJOFAEME_01099	CDS	1773				myosin-cross-reactive antigen-like protein
JJOFAEME_01099	gene	1773				
JJOFAEME_01100	CDS	1644				hypothetical protein
JJOFAEME_01100	gene	1644				
JJOFAEME_01101	CDS	141				hypothetical protein
JJOFAEME_01101	gene	141				
JJOFAEME_01102	CDS	459				hypothetical protein
JJOFAEME_01102	gene	459				
JJOFAEME_01103	CDS	300				hypothetical protein
JJOFAEME_01103	gene	300				
JJOFAEME_01104	CDS	1314		2.7.1.69		PTS system, lactose/cellobiose-specific IIC component
JJOFAEME_01104	gene	1314				
JJOFAEME_01105	CDS	1380	lacG_2	3.2.1.85		6-phospho-beta-galactosidase
JJOFAEME_01105	gene	1380	lacG_2			
JJOFAEME_01106	CDS	699				GntR family transcriptional regulator
JJOFAEME_01106	gene	699				
JJOFAEME_01107	CDS	1320		2.4.-.-		glycosyl transferase
JJOFAEME_01107	gene	1320				
JJOFAEME_01108	CDS	507				integral membrane protein
JJOFAEME_01108	gene	507				
JJOFAEME_01109	CDS	714				hypothetical protein
JJOFAEME_01109	gene	714				
JJOFAEME_01110	CDS	117				hypothetical protein
JJOFAEME_01110	gene	117				
JJOFAEME_01111	CDS	1629	groL			chaperonin GroL
JJOFAEME_01111	gene	1629	groL			
JJOFAEME_01112	CDS	285	groS			chaperonin GroS
JJOFAEME_01112	gene	285	groS			
JJOFAEME_01113	CDS	645		3.4.-.-		CAAX amino terminal protease
JJOFAEME_01113	gene	645				
JJOFAEME_01114	CDS	1431		3.2.1.86		6-phospho-beta-glucosidase
JJOFAEME_01114	gene	1431				
JJOFAEME_01115	CDS	1293		2.7.1.69		PTS system, lactose/cellobiose IIC component
JJOFAEME_01115	gene	1293				
JJOFAEME_01116	CDS	738	murR_2			HTH-type transcriptional regulator MurR
JJOFAEME_01116	gene	738	murR_2			
JJOFAEME_01117	CDS	807	yycJ_1			metallo-beta-lactamase YycJ
JJOFAEME_01117	gene	807	yycJ_1			
JJOFAEME_01118	CDS	855				YycH protein
JJOFAEME_01118	gene	855				
JJOFAEME_01119	CDS	1311				YycH protein
JJOFAEME_01119	gene	1311				
JJOFAEME_01120	CDS	1842		2.7.13.3		PAS domain sensory box histidine kinase
JJOFAEME_01120	gene	1842				
JJOFAEME_01121	CDS	705				DNA-binding response regulator
JJOFAEME_01121	gene	705				
JJOFAEME_01122	CDS	861				EDD domain-containing protein, DegV family
JJOFAEME_01122	gene	861				
JJOFAEME_01123	CDS	567				hypothetical protein
JJOFAEME_01123	gene	567				
JJOFAEME_01124	CDS	1188	xerC_3			site-specific tyrosine recombinase XerC-family protein
JJOFAEME_01124	gene	1188	xerC_3			
JJOFAEME_01125	CDS	237				hypothetical protein
JJOFAEME_01125	gene	237				
JJOFAEME_01126	tRNA	75				tRNA-Lys(ctt)
JJOFAEME_01126	gene	75				
JJOFAEME_01127	CDS	396				hypothetical protein
JJOFAEME_01127	gene	396				
JJOFAEME_01128	CDS	741	rhaS_5			HTH-type transcriptional activator RhaS
JJOFAEME_01128	gene	741	rhaS_5			
JJOFAEME_01129	CDS	348				hypothetical protein
JJOFAEME_01129	gene	348				
JJOFAEME_01130	CDS	1011				cell wall surface anchor family protein
JJOFAEME_01130	gene	1011				
JJOFAEME_01131	CDS	2538				hypothetical protein
JJOFAEME_01131	gene	2538				
JJOFAEME_01132	CDS	729				hypothetical protein
JJOFAEME_01132	gene	729				
JJOFAEME_01133	CDS	276				hypothetical protein
JJOFAEME_01133	gene	276				
JJOFAEME_01134	CDS	96				hypothetical protein
JJOFAEME_01134	gene	96				
JJOFAEME_01135	CDS	174				hypothetical protein
JJOFAEME_01135	gene	174				
JJOFAEME_01136	CDS	603				hypothetical protein
JJOFAEME_01136	gene	603				
JJOFAEME_01137	CDS	636		1.1.1.-		oxidoreductase, aldo/keto reductase family protein
JJOFAEME_01137	gene	636				
JJOFAEME_01138	CDS	162				MerR family transcriptional regulator
JJOFAEME_01138	gene	162				
JJOFAEME_01139	CDS	243				hypothetical protein
JJOFAEME_01139	gene	243				
JJOFAEME_01140	CDS	216				hypothetical protein
JJOFAEME_01140	gene	216				
JJOFAEME_01141	CDS	201	cspC			Cold shock protein CspC
JJOFAEME_01141	gene	201	cspC			
JJOFAEME_01142	CDS	150				hypothetical protein
JJOFAEME_01142	gene	150				
JJOFAEME_01143	CDS	204				hypothetical protein
JJOFAEME_01143	gene	204				
JJOFAEME_01144	CDS	144				hypothetical protein
JJOFAEME_01144	gene	144				
JJOFAEME_01145	CDS	378				hypothetical protein
JJOFAEME_01145	gene	378				
JJOFAEME_01146	CDS	1467				hypothetical protein
JJOFAEME_01146	gene	1467				
JJOFAEME_01147	CDS	1275				hypothetical protein
JJOFAEME_01147	gene	1275				
JJOFAEME_01148	CDS	2562				hypothetical protein
JJOFAEME_01148	gene	2562				
JJOFAEME_01149	CDS	1041				cell wall surface anchor family protein
JJOFAEME_01149	gene	1041				
JJOFAEME_01150	CDS	798				hypothetical protein
JJOFAEME_01150	gene	798				
JJOFAEME_01151	CDS	309				hypothetical protein
JJOFAEME_01151	gene	309				
JJOFAEME_01152	tRNA	74				tRNA-Pro(tgg)
JJOFAEME_01152	gene	74				
JJOFAEME_01153	tRNA	73				tRNA-Ala(tgc)
JJOFAEME_01153	gene	73				
JJOFAEME_01154	tRNA	74				tRNA-Met(cat)
JJOFAEME_01154	gene	74				
JJOFAEME_01155	tRNA	76				tRNA-Met(cat)
JJOFAEME_01155	gene	76				
JJOFAEME_01156	tRNA	90				tRNA-Ser(tga)
JJOFAEME_01156	gene	90				
JJOFAEME_01157	tRNA	76				tRNA-Met(cat)
JJOFAEME_01157	gene	76				
JJOFAEME_01158	tRNA	77				tRNA-Asp(gtc)
JJOFAEME_01158	gene	77				
JJOFAEME_01159	tRNA	71				tRNA-Gly(tcc)
JJOFAEME_01159	gene	71				
JJOFAEME_01160	tRNA	74				tRNA-Ile(gat)
JJOFAEME_01160	gene	74				
JJOFAEME_01161	tRNA	90				tRNA-Ser(gct)
JJOFAEME_01161	gene	90				
JJOFAEME_01162	tRNA	74				tRNA-Glu(ttc)
JJOFAEME_01162	gene	74				
JJOFAEME_01163	tRNA	90				tRNA-Ser(tga)
JJOFAEME_01163	gene	90				
JJOFAEME_01164	tRNA	77				tRNA-Met(cat)
JJOFAEME_01164	gene	77				
JJOFAEME_01165	tRNA	76				tRNA-Asp(gtc)
JJOFAEME_01165	gene	76				
JJOFAEME_01166	tRNA	75				tRNA-Phe(gaa)
JJOFAEME_01166	gene	75				
JJOFAEME_01167	tRNA	71				tRNA-Gly(tcc)
JJOFAEME_01167	gene	71				
JJOFAEME_01168	tRNA	74				tRNA-Ile(gat)
JJOFAEME_01168	gene	74				
JJOFAEME_01169	tRNA	74				tRNA-Glu(ttc)
JJOFAEME_01169	gene	74				
JJOFAEME_01170	CDS	1185	metK	2.5.1.6		S-adenosylmethionine synthetase
JJOFAEME_01170	gene	1185	metK			
JJOFAEME_01171	CDS	1458				major facilitator superfamily transporter
JJOFAEME_01171	gene	1458				
JJOFAEME_01172	CDS	780		3.1.1.3		esterase
JJOFAEME_01172	gene	780				
JJOFAEME_01173	CDS	579				rRNA methylase family protein
JJOFAEME_01173	gene	579				
JJOFAEME_01174	CDS	984				radical SAM protein family protein
JJOFAEME_01174	gene	984				
JJOFAEME_01175	CDS	651				PAP2 family protein
JJOFAEME_01175	gene	651				
JJOFAEME_01176	CDS	1701		3.2.1.17		N-acetylmuramoyl-L-alanine amidase
JJOFAEME_01176	gene	1701				
JJOFAEME_01177	CDS	2415	leuS	6.1.1.4		leucyl-tRNA synthetase
JJOFAEME_01177	gene	2415	leuS			
JJOFAEME_01178	CDS	231				hypothetical protein
JJOFAEME_01178	gene	231				
JJOFAEME_01179	CDS	300				hypothetical protein
JJOFAEME_01179	gene	300				
JJOFAEME_01180	CDS	1521		6.3.2.7		UDP-N-acetylmuramoylalanyl-D-glutamate--L- lysine ligase
JJOFAEME_01180	gene	1521				
JJOFAEME_01181	CDS	1647				polysaccharide biosynthesis family protein
JJOFAEME_01181	gene	1647				
JJOFAEME_01182	CDS	720		5.4.99.-		16S rRNA pseudouridylate synthase A
JJOFAEME_01182	gene	720				
JJOFAEME_01183	CDS	1023				hypothetical protein
JJOFAEME_01183	gene	1023				
JJOFAEME_01184	CDS	855		5.4.99.-		23S rRNA pseudouridine synthase D
JJOFAEME_01184	gene	855				
JJOFAEME_01185	CDS	2163		2.4.2.-		penicillin-binding protein, 1A family
JJOFAEME_01185	gene	2163				
JJOFAEME_01186	CDS	342				hypothetical protein
JJOFAEME_01186	gene	342				
JJOFAEME_01187	CDS	1191		3.1.3.16		Ser/Thr protein phosphatase family protein
JJOFAEME_01187	gene	1191				
JJOFAEME_01188	CDS	2676				hypothetical protein
JJOFAEME_01188	gene	2676				
JJOFAEME_01189	CDS	969		3.1.-.-		3'-5' exoribonuclease yhaM
JJOFAEME_01189	gene	969				
JJOFAEME_01190	CDS	1035		5.2.1.8		Foldase protein prsA
JJOFAEME_01190	gene	1035				
JJOFAEME_01191	CDS	375				YtxH-like protein
JJOFAEME_01191	gene	375				
JJOFAEME_01192	CDS	426		3.-.-.-		histidine triad protein
JJOFAEME_01192	gene	426				
JJOFAEME_01193	CDS	480				hypothetical protein
JJOFAEME_01193	gene	480				
JJOFAEME_01194	CDS	735	ecsA			ABC transporter ATP-binding protein
JJOFAEME_01194	gene	735	ecsA			
JJOFAEME_01195	CDS	1212	ecsB			Bacterial ABC transporter protein EcsB
JJOFAEME_01195	gene	1212	ecsB			
JJOFAEME_01196	CDS	780		2.7.-.-		Phosphotransferase
JJOFAEME_01196	gene	780				
JJOFAEME_01197	CDS	657	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
JJOFAEME_01197	gene	657	trmB			
JJOFAEME_01198	CDS	963				type II/IV secretion system protein
JJOFAEME_01198	gene	963				
JJOFAEME_01199	CDS	1029				type II secretion system F domain protein
JJOFAEME_01199	gene	1029				
JJOFAEME_01200	CDS	306				hypothetical protein
JJOFAEME_01200	gene	306				
JJOFAEME_01201	CDS	474				hypothetical protein
JJOFAEME_01201	gene	474				
JJOFAEME_01202	CDS	315				hypothetical protein
JJOFAEME_01202	gene	315				
JJOFAEME_01203	CDS	426				Competence protein ComGF
JJOFAEME_01203	gene	426				
JJOFAEME_01204	CDS	372				hypothetical protein
JJOFAEME_01204	gene	372				
JJOFAEME_01205	CDS	1005		2.1.1.72		adenine-specific methyltransferase
JJOFAEME_01205	gene	1005				
JJOFAEME_01206	CDS	1185	ackA	2.7.2.1		acetate kinase
JJOFAEME_01206	gene	1185	ackA			
JJOFAEME_01207	CDS	1461				amino acid/peptide transporter
JJOFAEME_01207	gene	1461				
JJOFAEME_01208	CDS	1584				ABC transporter ATP-binding protein
JJOFAEME_01208	gene	1584				
JJOFAEME_01209	CDS	129				hypothetical protein
JJOFAEME_01209	gene	129				
JJOFAEME_01210	CDS	2001	kup			K+ uptake transporter
JJOFAEME_01210	gene	2001	kup			
JJOFAEME_01211	CDS	756				ABC transporter ATP-binding protein
JJOFAEME_01211	gene	756				
JJOFAEME_01212	CDS	1581				hypothetical protein
JJOFAEME_01212	gene	1581				
JJOFAEME_01213	CDS	480				universal stress protein
JJOFAEME_01213	gene	480				
JJOFAEME_01214	CDS	291				hypothetical protein
JJOFAEME_01214	gene	291				
JJOFAEME_01215	CDS	1278	rarA			recombination factor protein RarA
JJOFAEME_01215	gene	1278	rarA			
JJOFAEME_01216	CDS	699		3.2.2.-		DNA-3-methyladenine glycosylase
JJOFAEME_01216	gene	699				
JJOFAEME_01217	CDS	471		3.2.2.-		DNA-3-methyladenine glycosylase
JJOFAEME_01217	gene	471				
JJOFAEME_01218	CDS	948	prmA	2.1.1.-		50S ribosomal protein L11 methyltransferase
JJOFAEME_01218	gene	948	prmA			
JJOFAEME_01219	CDS	756	rsmE	2.1.1.-		16S ribosomal RNA methyltransferase RsmE
JJOFAEME_01219	gene	756	rsmE			
JJOFAEME_01220	CDS	666				hypothetical protein
JJOFAEME_01220	gene	666				
JJOFAEME_01221	CDS	2211	relA	2.7.6.5		GTP diphosphokinase
JJOFAEME_01221	gene	2211	relA			
JJOFAEME_01222	CDS	447	dtd	3.1.-.-		D-tyrosyl-tRNA(Tyr) deacylase
JJOFAEME_01222	gene	447	dtd			
JJOFAEME_01223	CDS	1530				permease
JJOFAEME_01223	gene	1530				
JJOFAEME_01224	CDS	675				ABC transporter ATP-binding protein
JJOFAEME_01224	gene	675				
JJOFAEME_01225	CDS	1548				hypothetical protein
JJOFAEME_01225	gene	1548				
JJOFAEME_01226	CDS	1740				ABC transporter ATP-binding protein/permease
JJOFAEME_01226	gene	1740				
JJOFAEME_01227	CDS	1872				ABC transporter ATP-binding protein/permease
JJOFAEME_01227	gene	1872				
JJOFAEME_01228	CDS	495		2.1.1.63		methylated-DNA--protein-cysteine methyltransferase
