locus_tag	ftype	length_bp	gene	EC_number	COG	product
CEKBDPEJ_00897	gene	348	rplV			
CEKBDPEJ_00898	CDS	279	rpsS			30S ribosomal protein S19
CEKBDPEJ_00898	gene	279	rpsS			
CEKBDPEJ_00899	CDS	834	rplB			50S ribosomal protein L2
CEKBDPEJ_00899	gene	834	rplB			
CEKBDPEJ_00900	CDS	288	rplW			50S ribosomal protein L23
CEKBDPEJ_00900	gene	288	rplW			
CEKBDPEJ_00901	CDS	624	rplD			50S ribosomal protein L4
CEKBDPEJ_00901	gene	624	rplD			
CEKBDPEJ_00902	CDS	630	rplC			50S ribosomal protein L3
CEKBDPEJ_00902	gene	630	rplC			
CEKBDPEJ_00903	CDS	309	rpsJ			30S ribosomal protein S10
CEKBDPEJ_00903	gene	309	rpsJ			
CEKBDPEJ_00904	CDS	1188	tuf_1			elongation factor Tu
CEKBDPEJ_00904	gene	1188	tuf_1			
CEKBDPEJ_00905	CDS	2085	fusA			translation elongation factor G
CEKBDPEJ_00905	gene	2085	fusA			
CEKBDPEJ_00906	CDS	471	rpsG			30S ribosomal protein S7
CEKBDPEJ_00906	gene	471	rpsG			
CEKBDPEJ_00907	CDS	414	rpsL			30S ribosomal protein S12
CEKBDPEJ_00907	gene	414	rpsL			
CEKBDPEJ_00908	CDS	681	rpiA	5.3.1.6		ribose 5-phosphate isomerase A
CEKBDPEJ_00908	gene	681	rpiA			
CEKBDPEJ_00909	CDS	687	gpmA	5.4.2.1		phosphoglycerate mutase
CEKBDPEJ_00909	gene	687	gpmA			
CEKBDPEJ_00910	tRNA	86				tRNA-Leu(cag)
CEKBDPEJ_00910	gene	86				
CEKBDPEJ_00911	CDS	627	udk	2.7.1.48		uridine kinase
CEKBDPEJ_00911	gene	627	udk			
CEKBDPEJ_00912	CDS	687		3.-.-.-		HAD superfamily hydrolase
CEKBDPEJ_00912	gene	687				
CEKBDPEJ_00913	CDS	717		5.4.99.-		16S rRNA pseudouridine synthase A
CEKBDPEJ_00913	gene	717				
CEKBDPEJ_00914	CDS	618	rplY			50S ribosomal protein L25, Ctc-form
CEKBDPEJ_00914	gene	618	rplY			
CEKBDPEJ_00915	CDS	324				hypothetical protein
CEKBDPEJ_00915	gene	324				
CEKBDPEJ_00916	CDS	1389				MATE efflux family protein
CEKBDPEJ_00916	gene	1389				
CEKBDPEJ_00917	CDS	534				hypothetical protein
CEKBDPEJ_00917	gene	534				
CEKBDPEJ_00918	CDS	2004	kup			K+ uptake transporter
CEKBDPEJ_00918	gene	2004	kup			
CEKBDPEJ_00919	CDS	2124	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
CEKBDPEJ_00919	gene	2124	pnp			
CEKBDPEJ_00920	CDS	270	rpsO			30S ribosomal protein S15
CEKBDPEJ_00920	gene	270	rpsO			
CEKBDPEJ_00921	CDS	564	def	3.5.1.88		peptide deformylase
CEKBDPEJ_00921	gene	564	def			
CEKBDPEJ_00922	CDS	528				transcriptional regulator
CEKBDPEJ_00922	gene	528				
CEKBDPEJ_00923	CDS	834		2.3.1.79		maltose O-acetyltransferase
CEKBDPEJ_00923	gene	834				
CEKBDPEJ_00924	CDS	699		3.5.1.-		NAD-dependent deacetylase
CEKBDPEJ_00924	gene	699				
CEKBDPEJ_00925	CDS	1599				amino acid ABC transporter permease
CEKBDPEJ_00925	gene	1599				
CEKBDPEJ_00926	CDS	744		3.6.3.-		amino acid ABC transporter ATP-binding protein
CEKBDPEJ_00926	gene	744				
CEKBDPEJ_00927	CDS	606				integral membrane protein
CEKBDPEJ_00927	gene	606				
CEKBDPEJ_00928	CDS	1503				hypothetical protein
CEKBDPEJ_00928	gene	1503				
CEKBDPEJ_00929	CDS	720				ABC transporter ATP-binding protein
CEKBDPEJ_00929	gene	720				
CEKBDPEJ_00930	CDS	2427				hypothetical protein
CEKBDPEJ_00930	gene	2427				
CEKBDPEJ_00931	CDS	972	prs1	2.7.6.1		Ribose-phosphate pyrophosphokinase 1
CEKBDPEJ_00931	gene	972	prs1			
CEKBDPEJ_00932	CDS	1368	glmU	2.7.7.23		bifunctional N-acetylglucosamine-1-phosphate / uridyltransferase/glucosamine-1-phosphate acetyltransferase
CEKBDPEJ_00932	gene	1368	glmU			
CEKBDPEJ_00933	CDS	819				pur operon repressor
CEKBDPEJ_00933	gene	819				
CEKBDPEJ_00934	CDS	831				ABC transporter permease
CEKBDPEJ_00934	gene	831				
CEKBDPEJ_00935	CDS	681	adcC			ABC transporter ATP-binding protein
CEKBDPEJ_00935	gene	681	adcC			
CEKBDPEJ_00936	CDS	966				periplasmic solute binding family protein
CEKBDPEJ_00936	gene	966				
CEKBDPEJ_00937	CDS	843	ispE	2.7.1.148		4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
CEKBDPEJ_00937	gene	843	ispE			
CEKBDPEJ_00938	CDS	405			COG0071	18 kDa heat shock protein
CEKBDPEJ_00938	gene	405				
CEKBDPEJ_00939	CDS	2562		6.1.1.6		ysyl-tRNA synthetase
CEKBDPEJ_00939	gene	2562				
CEKBDPEJ_00940	CDS	300				hypothetical protein
CEKBDPEJ_00940	gene	300				
CEKBDPEJ_00941	CDS	1557	rny	3.1.4.16		2',3'-cyclic-nucleotide 2'-phosphodiesterase
CEKBDPEJ_00941	gene	1557	rny			
CEKBDPEJ_00942	CDS	570				hypothetical protein
CEKBDPEJ_00942	gene	570				
CEKBDPEJ_00943	CDS	1383				hypothetical protein
CEKBDPEJ_00943	gene	1383				
CEKBDPEJ_00944	CDS	402				hypothetical protein
CEKBDPEJ_00944	gene	402				
CEKBDPEJ_00945	CDS	1029	wbbI	2.4.1.-		Beta-1,6-galactofuranosyltransferase WbbI
CEKBDPEJ_00945	gene	1029	wbbI			
CEKBDPEJ_00946	CDS	1011				hypothetical protein
CEKBDPEJ_00946	gene	1011				
CEKBDPEJ_00947	CDS	186				hypothetical protein
CEKBDPEJ_00947	gene	186				
CEKBDPEJ_00948	CDS	447				hypothetical protein
CEKBDPEJ_00948	gene	447				
CEKBDPEJ_00949	CDS	381				hypothetical protein
CEKBDPEJ_00949	gene	381				
CEKBDPEJ_00950	CDS	852	gtf2			Glycosyltransferase stabilizing protein Gtf2
CEKBDPEJ_00950	gene	852	gtf2			
CEKBDPEJ_00951	CDS	1446	gtf1_1	2.4.1.-	COG0438	Glycosyltransferase Gtf1
CEKBDPEJ_00951	gene	1446	gtf1_1			
CEKBDPEJ_00952	CDS	894				hypothetical protein
CEKBDPEJ_00952	gene	894				
CEKBDPEJ_00953	CDS	1587	asp2			Accessory Sec system protein Asp2
CEKBDPEJ_00953	gene	1587	asp2			
CEKBDPEJ_00954	CDS	1599				hypothetical protein
CEKBDPEJ_00954	gene	1599				
CEKBDPEJ_00955	CDS	1215	secY_2			preprotein translocase subunit SecY
CEKBDPEJ_00955	gene	1215	secY_2			
CEKBDPEJ_00956	CDS	2382	secA_1			preprotein translocase, SecA subunit
CEKBDPEJ_00956	gene	2382	secA_1			
CEKBDPEJ_00957	CDS	651				hypothetical protein
CEKBDPEJ_00957	gene	651				
CEKBDPEJ_00958	CDS	1104	xerC_2			site-specific tyrosine recombinase XerC-family protein
CEKBDPEJ_00958	gene	1104	xerC_2			
CEKBDPEJ_00959	CDS	432				alpha crystallin family heat shock protein
CEKBDPEJ_00959	gene	432				
CEKBDPEJ_00960	CDS	615		2.3.1.-		acetyltransferase, GNAT family
CEKBDPEJ_00960	gene	615				
CEKBDPEJ_00961	CDS	537				TetR family dihydroxyacetone kinase regulator
CEKBDPEJ_00961	gene	537				
CEKBDPEJ_00962	CDS	1539				hypothetical protein
CEKBDPEJ_00962	gene	1539				
CEKBDPEJ_00963	CDS	297				PspC domain protein
CEKBDPEJ_00963	gene	297				
CEKBDPEJ_00964	CDS	1803				hypothetical protein
CEKBDPEJ_00964	gene	1803				
CEKBDPEJ_00965	CDS	282				PspC domain-containing protein
CEKBDPEJ_00965	gene	282				
CEKBDPEJ_00966	CDS	420				hypothetical protein
CEKBDPEJ_00966	gene	420				
CEKBDPEJ_00967	CDS	600				membrane protein
CEKBDPEJ_00967	gene	600				
CEKBDPEJ_00968	CDS	456				hypothetical protein
CEKBDPEJ_00968	gene	456				
CEKBDPEJ_00969	CDS	924	tkt_2	2.2.1.1		transketolase
CEKBDPEJ_00969	gene	924	tkt_2			
CEKBDPEJ_00970	CDS	813	tkt_3	2.2.1.1		transketolase
CEKBDPEJ_00970	gene	813	tkt_3			
CEKBDPEJ_00971	CDS	651		2.7.-.-		dihydroxyacetone kinase, DhaL subunit
CEKBDPEJ_00971	gene	651				
CEKBDPEJ_00972	CDS	993		2.7.-.-		dihydroxyacetone kinase subunit DhaK
CEKBDPEJ_00972	gene	993				
CEKBDPEJ_00973	CDS	339				Putative glycerol transporter
CEKBDPEJ_00973	gene	339				
CEKBDPEJ_00974	CDS	423				Putative glycerol transporter
CEKBDPEJ_00974	gene	423				
CEKBDPEJ_00975	CDS	384		2.7.1.-		dihydroxyacetone kinase, phosphotransfer subunit
CEKBDPEJ_00975	gene	384				
CEKBDPEJ_00976	CDS	774	tpiA_1	5.3.1.1		triosephosphate isomerase
CEKBDPEJ_00976	gene	774	tpiA_1			
CEKBDPEJ_00977	CDS	645		4.1.2.-		fructose-6-phosphate aldolase
CEKBDPEJ_00977	gene	645				
CEKBDPEJ_00978	CDS	450	lacB_2	5.3.1.26		Galactose-6-phosphate isomerase subunit LacB
CEKBDPEJ_00978	gene	450	lacB_2			
CEKBDPEJ_00979	CDS	768				DeoR-like helix-turn-helix protein
CEKBDPEJ_00979	gene	768				
CEKBDPEJ_00980	CDS	834		3.-.-.-		HAD superfamily hydrolase
CEKBDPEJ_00980	gene	834				
CEKBDPEJ_00981	CDS	711				B3/4 domain-containing protein
CEKBDPEJ_00981	gene	711				
CEKBDPEJ_00982	CDS	477	yybA			MarR family transcriptional regulator
CEKBDPEJ_00982	gene	477	yybA			
CEKBDPEJ_00983	CDS	1434				hypothetical protein
CEKBDPEJ_00983	gene	1434				
CEKBDPEJ_00984	CDS	594				hypothetical protein
CEKBDPEJ_00984	gene	594				
CEKBDPEJ_00985	CDS	762				hypothetical protein
CEKBDPEJ_00985	gene	762				
CEKBDPEJ_00986	CDS	1086				cell wall surface anchor family protein
CEKBDPEJ_00986	gene	1086				
CEKBDPEJ_00987	CDS	738				hypothetical protein
CEKBDPEJ_00987	gene	738				
CEKBDPEJ_00988	CDS	780				hypothetical protein
CEKBDPEJ_00988	gene	780				
CEKBDPEJ_00989	CDS	726				hypothetical protein
CEKBDPEJ_00989	gene	726				
CEKBDPEJ_00990	CDS	393				hypothetical protein
CEKBDPEJ_00990	gene	393				
CEKBDPEJ_00991	CDS	2664				hypothetical protein
CEKBDPEJ_00991	gene	2664				
CEKBDPEJ_00992	CDS	660	yeiL_4		COG0664	Regulatory protein YeiL
CEKBDPEJ_00992	gene	660	yeiL_4			
CEKBDPEJ_00993	CDS	600				hypothetical protein
CEKBDPEJ_00993	gene	600				
CEKBDPEJ_00994	CDS	1149	napA_1			transporter, monovalent cation:proton antiporter-2 family protein
CEKBDPEJ_00994	gene	1149	napA_1			
CEKBDPEJ_00995	CDS	1074				hypothetical protein
CEKBDPEJ_00995	gene	1074				
CEKBDPEJ_00996	CDS	648		5.4.2.6		beta-phosphoglucomutase
CEKBDPEJ_00996	gene	648				
CEKBDPEJ_00997	CDS	2139		3.2.1.-		glycosyl hydrolase family protein
CEKBDPEJ_00997	gene	2139				
CEKBDPEJ_00998	CDS	1419		2.7.1.69		PTS system beta-glucoside-specific transporter subunit IIABC
CEKBDPEJ_00998	gene	1419				
CEKBDPEJ_00999	CDS	1434		3.2.1.86		6-phospho-beta-glucosidase
CEKBDPEJ_00999	gene	1434				
CEKBDPEJ_01000	CDS	855	rhaR_5			HTH-type transcriptional activator RhaR
CEKBDPEJ_01000	gene	855	rhaR_5			
CEKBDPEJ_01001	CDS	366				hypothetical protein
CEKBDPEJ_01001	gene	366				
CEKBDPEJ_01002	CDS	348				hypothetical protein
CEKBDPEJ_01002	gene	348				
CEKBDPEJ_01003	CDS	1146	napA_2			transporter, monovalent cation:proton antiporter-2 family protein
CEKBDPEJ_01003	gene	1146	napA_2			
CEKBDPEJ_01004	CDS	564				hypothetical protein
CEKBDPEJ_01004	gene	564				
CEKBDPEJ_01005	CDS	564				hypothetical protein
CEKBDPEJ_01005	gene	564				
CEKBDPEJ_01006	CDS	3066	ebgA	3.2.1.23	COG3250	Evolved beta-galactosidase subunit alpha
CEKBDPEJ_01006	gene	3066	ebgA			
CEKBDPEJ_01007	CDS	1497				amino acid permease family protein
CEKBDPEJ_01007	gene	1497				
CEKBDPEJ_01008	CDS	837				AraC-like ligand binding domain protein
CEKBDPEJ_01008	gene	837				
CEKBDPEJ_01009	CDS	1608	assT	2.8.2.22		Arylsulfate sulfotransferase AssT
CEKBDPEJ_01009	gene	1608	assT			
CEKBDPEJ_01010	CDS	660				ABC transporter ATP-binding protein
CEKBDPEJ_01010	gene	660				
CEKBDPEJ_01011	CDS	1515				permease
CEKBDPEJ_01011	gene	1515				
CEKBDPEJ_01012	CDS	675				response regulator receiver domain-containing protein
CEKBDPEJ_01012	gene	675				
CEKBDPEJ_01013	CDS	1317	vicK	2.7.13.3		sensory box histidine kinase VicK
CEKBDPEJ_01013	gene	1317	vicK			
CEKBDPEJ_01014	CDS	465		2.7.1.69		PTS system beta-glucoside-specific transporter subunit IIABC
CEKBDPEJ_01014	gene	465				
CEKBDPEJ_01015	CDS	786				protein YebG
CEKBDPEJ_01015	gene	786				
CEKBDPEJ_01016	CDS	1422		2.7.1.69		PTS system beta-glucoside-specific transporter subunit IIABC
CEKBDPEJ_01016	gene	1422				
CEKBDPEJ_01017	CDS	846				transcriptional antiterminator bglG/CAT RNA-binding protein
CEKBDPEJ_01017	gene	846				
CEKBDPEJ_01018	CDS	774		3.-.-.-		HAD superfamily hydrolase
CEKBDPEJ_01018	gene	774				
CEKBDPEJ_01019	CDS	315	ppnP	2.4.2.2	COG3123	Pyrimidine/purine nucleoside phosphorylase
CEKBDPEJ_01019	gene	315	ppnP			
CEKBDPEJ_01020	CDS	885				hypothetical protein
CEKBDPEJ_01020	gene	885				
CEKBDPEJ_01021	CDS	876	thyA	2.1.1.45		thymidylate synthase
CEKBDPEJ_01021	gene	876	thyA			
CEKBDPEJ_01022	CDS	1575				hypothetical protein
CEKBDPEJ_01022	gene	1575				
CEKBDPEJ_01023	CDS	306				hypothetical protein
CEKBDPEJ_01023	gene	306				
CEKBDPEJ_01024	CDS	1434				hypothetical protein
CEKBDPEJ_01024	gene	1434				
CEKBDPEJ_01025	CDS	231				hypothetical protein
CEKBDPEJ_01025	gene	231				
CEKBDPEJ_01026	CDS	513				hypothetical protein
CEKBDPEJ_01026	gene	513				
CEKBDPEJ_01027	CDS	642		2.7.-.-		dihydroxyacetone kinase, DhaL subunit
CEKBDPEJ_01027	gene	642				
CEKBDPEJ_01028	CDS	1011		2.7.-.-		dihydroxyacetone kinase subunit DhaK
CEKBDPEJ_01028	gene	1011				
CEKBDPEJ_01029	CDS	561	hxlB_1	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
CEKBDPEJ_01029	gene	561	hxlB_1			
CEKBDPEJ_01030	CDS	648		4.1.1.85		3-keto-L-gulonate-6-phosphate decarboxylase
CEKBDPEJ_01030	gene	648				
CEKBDPEJ_01031	CDS	996		2.7.-.-		dihydroxyacetone kinase subunit DhaK
CEKBDPEJ_01031	gene	996				
CEKBDPEJ_01032	CDS	642		2.7.-.-		dihydroxyacetone kinase, DhaL subunit
CEKBDPEJ_01032	gene	642				
CEKBDPEJ_01033	CDS	1167	mtlD_1	1.1.1.17		Mannitol-1-phosphate 5-dehydrogenase
CEKBDPEJ_01033	gene	1167	mtlD_1			
CEKBDPEJ_01034	CDS	816		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IID component
CEKBDPEJ_01034	gene	816				
CEKBDPEJ_01035	CDS	741		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIC component
CEKBDPEJ_01035	gene	741				
CEKBDPEJ_01036	CDS	492		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIB component
CEKBDPEJ_01036	gene	492				
CEKBDPEJ_01037	CDS	411		2.7.1.-		PTS system, mannose/fructose/sorbose-specific IIAB component
CEKBDPEJ_01037	gene	411				
CEKBDPEJ_01038	CDS	804		1.1.1.-		short chain dehydrogenase/reductase family oxidoreductase
CEKBDPEJ_01038	gene	804				
CEKBDPEJ_01039	CDS	732				GntR family transcriptional regulator
CEKBDPEJ_01039	gene	732				
CEKBDPEJ_01040	CDS	984				hypothetical protein
CEKBDPEJ_01040	gene	984				
CEKBDPEJ_01041	CDS	1926		2.7.1.69		PTS system, beta-glucoside-specific IIABC component
CEKBDPEJ_01041	gene	1926				
CEKBDPEJ_01042	CDS	831				BglG family transcriptional antiterminator
CEKBDPEJ_01042	gene	831				
CEKBDPEJ_01043	CDS	2115				ABC transporter, ATP-binding protein/permease
CEKBDPEJ_01043	gene	2115				
CEKBDPEJ_01044	CDS	711				hypothetical protein
CEKBDPEJ_01044	gene	711				
CEKBDPEJ_01045	CDS	2880				hypothetical protein
CEKBDPEJ_01045	gene	2880				
CEKBDPEJ_01046	CDS	174				hypothetical protein
CEKBDPEJ_01046	gene	174				
CEKBDPEJ_01047	CDS	201				hypothetical protein
CEKBDPEJ_01047	gene	201				
CEKBDPEJ_01048	CDS	171				hypothetical protein
CEKBDPEJ_01048	gene	171				
CEKBDPEJ_01049	CDS	504				hypothetical protein
CEKBDPEJ_01049	gene	504				
CEKBDPEJ_01050	CDS	366				hypothetical protein
CEKBDPEJ_01050	gene	366				
CEKBDPEJ_01051	CDS	957				DHHA1 domain protein
CEKBDPEJ_01051	gene	957				
CEKBDPEJ_01052	CDS	1332				DRTGG domain-containing protein
CEKBDPEJ_01052	gene	1332				
CEKBDPEJ_01053	CDS	207				hypothetical protein
CEKBDPEJ_01053	gene	207				
CEKBDPEJ_01054	CDS	1680		3.1.-.-		Ribonuclease J 2
CEKBDPEJ_01054	gene	1680				
CEKBDPEJ_01055	CDS	1236				transporter, dicarboxylate/amino acid:cation symporter family protein
CEKBDPEJ_01055	gene	1236				
CEKBDPEJ_01056	CDS	1047		1.2.1.11		aspartate-semialdehyde dehydrogenase
CEKBDPEJ_01056	gene	1047				
CEKBDPEJ_01057	CDS	819				hypothetical protein
CEKBDPEJ_01057	gene	819				
CEKBDPEJ_01058	CDS	1188				transporter, major facilitator family protein
CEKBDPEJ_01058	gene	1188				
CEKBDPEJ_01059	CDS	270				hypothetical protein
CEKBDPEJ_01059	gene	270				
CEKBDPEJ_01060	CDS	657				CarD family transcriptional regulator
CEKBDPEJ_01060	gene	657				
CEKBDPEJ_01061	CDS	1386				hypothetical protein
CEKBDPEJ_01061	gene	1386				
CEKBDPEJ_01062	CDS	2298		2.3.1.54		formate acetyltransferase
CEKBDPEJ_01062	gene	2298				
CEKBDPEJ_01063	CDS	1464				M protein trans-acting positive regulator
CEKBDPEJ_01063	gene	1464				
CEKBDPEJ_01064	CDS	1401	gadB_1	4.1.1.15	COG0076	Glutamate decarboxylase
CEKBDPEJ_01064	gene	1401	gadB_1			
CEKBDPEJ_01065	CDS	1512				amino acid permease family protein
CEKBDPEJ_01065	gene	1512				
CEKBDPEJ_01066	CDS	699				hypothetical protein
CEKBDPEJ_01066	gene	699				
CEKBDPEJ_01067	CDS	654				hypothetical protein
CEKBDPEJ_01067	gene	654				
CEKBDPEJ_01068	CDS	705				hypothetical protein
CEKBDPEJ_01068	gene	705				
CEKBDPEJ_01069	CDS	1314				xanthine/uracil permease family protein
CEKBDPEJ_01069	gene	1314				
CEKBDPEJ_01070	CDS	912		2.5.1.-		prenyltransferase, UbiA family
CEKBDPEJ_01070	gene	912				
CEKBDPEJ_01071	CDS	777				DeoR-like helix-turn-helix protein
CEKBDPEJ_01071	gene	777				
CEKBDPEJ_01072	CDS	1044	gutB	1.1.1.14	COG1063	Sorbitol dehydrogenase
CEKBDPEJ_01072	gene	1044	gutB			
CEKBDPEJ_01073	CDS	1023		1.-.-.-		oxidoreductase family, NAD-binding Rossmann fold protein
CEKBDPEJ_01073	gene	1023				
CEKBDPEJ_01074	CDS	1377		2.7.1.69		PTS system fructose-specific transporter subunit IIBC
CEKBDPEJ_01074	gene	1377				
CEKBDPEJ_01075	CDS	447		2.7.1.69		PTS system fructose-specific transporter subunit IIABC
CEKBDPEJ_01075	gene	447				
CEKBDPEJ_01076	CDS	693	deoC_3	4.1.2.4		deoxyribose-phosphate aldolase
CEKBDPEJ_01076	gene	693	deoC_3			
CEKBDPEJ_01077	CDS	300		2.8.1.-	COG0607	Sulfurtransferase
CEKBDPEJ_01077	gene	300				
CEKBDPEJ_01078	CDS	1650		1.8.1.14		coenzyme A disulfide reductase
CEKBDPEJ_01078	gene	1650				
CEKBDPEJ_01079	CDS	312				rhodanese-like domain protein
CEKBDPEJ_01079	gene	312				
CEKBDPEJ_01080	CDS	261	frmR			regulator protein FrmR
CEKBDPEJ_01080	gene	261	frmR			
CEKBDPEJ_01081	CDS	315				DsrE/DsrF-like family protein
CEKBDPEJ_01081	gene	315				
CEKBDPEJ_01082	CDS	255				hypothetical protein
CEKBDPEJ_01082	gene	255				
CEKBDPEJ_01083	CDS	1077				hypothetical protein
CEKBDPEJ_01083	gene	1077				
CEKBDPEJ_01084	CDS	267				hypothetical protein
CEKBDPEJ_01084	gene	267				
CEKBDPEJ_01085	CDS	1650				hypothetical protein
CEKBDPEJ_01085	gene	1650				
CEKBDPEJ_01086	CDS	1200				hypothetical protein
CEKBDPEJ_01086	gene	1200				
CEKBDPEJ_01087	CDS	657				ABC transporter permease
CEKBDPEJ_01087	gene	657				
CEKBDPEJ_01088	CDS	975	btuD_2	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
CEKBDPEJ_01088	gene	975	btuD_2			
CEKBDPEJ_01089	CDS	831				hypothetical protein
CEKBDPEJ_01089	gene	831				
CEKBDPEJ_01090	CDS	879				YaeC family lipoprotein
CEKBDPEJ_01090	gene	879				
CEKBDPEJ_01091	CDS	3246				hypothetical protein
CEKBDPEJ_01091	gene	3246				
CEKBDPEJ_01092	CDS	480				hypothetical protein
CEKBDPEJ_01092	gene	480				
CEKBDPEJ_01093	CDS	987		4.3.1.12		ornithine cyclodeaminase/mu-crystallin family protein
CEKBDPEJ_01093	gene	987				
CEKBDPEJ_01094	CDS	213	pptA	5.3.2.-		Tautomerase PptA
CEKBDPEJ_01094	gene	213	pptA			
CEKBDPEJ_01095	CDS	1569				hypothetical protein
CEKBDPEJ_01095	gene	1569				
CEKBDPEJ_01096	CDS	1398				hypothetical protein
CEKBDPEJ_01096	gene	1398				
CEKBDPEJ_01097	CDS	540				YbaK/prolyl-tRNA synthetase-associated domain protein
CEKBDPEJ_01097	gene	540				
CEKBDPEJ_01098	CDS	867				LysR family transcriptional regulator
CEKBDPEJ_01098	gene	867				
CEKBDPEJ_01099	CDS	876				hypothetical protein
CEKBDPEJ_01099	gene	876				
CEKBDPEJ_01100	CDS	426	psiE_1			Protein PsiE
CEKBDPEJ_01100	gene	426	psiE_1			
CEKBDPEJ_01101	CDS	879		2.7.1.4		fructokinase
CEKBDPEJ_01101	gene	879				
CEKBDPEJ_01102	CDS	2676		3.2.1.-		glycosyl hydrolase family 38 protein
CEKBDPEJ_01102	gene	2676				
CEKBDPEJ_01103	CDS	1101		2.7.1.69		PTS system fructose-specific transporter subunit IIBC
CEKBDPEJ_01103	gene	1101				
CEKBDPEJ_01104	CDS	324		2.7.1.69		PTS system, fructose-specific IIBC component
CEKBDPEJ_01104	gene	324				
CEKBDPEJ_01105	CDS	462		2.7.1.-		PTS system fructose-specific transporter subunit IIA
CEKBDPEJ_01105	gene	462				
CEKBDPEJ_01106	CDS	1935				transcriptional antiterminator bglG
CEKBDPEJ_01106	gene	1935				
CEKBDPEJ_01107	CDS	285				hypothetical protein
CEKBDPEJ_01107	gene	285				
CEKBDPEJ_01108	CDS	549				hypothetical protein
CEKBDPEJ_01108	gene	549				
CEKBDPEJ_01109	CDS	627		4.1.1.85		3-keto-L-gulonate-6-phosphate decarboxylase
CEKBDPEJ_01109	gene	627				
CEKBDPEJ_01110	CDS	564	hxlB_2	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
CEKBDPEJ_01110	gene	564	hxlB_2			
CEKBDPEJ_01111	CDS	948		5.3.1.8		mannose-6-phosphate isomerase
CEKBDPEJ_01111	gene	948				
CEKBDPEJ_01112	CDS	333				hypothetical protein
CEKBDPEJ_01112	gene	333				
CEKBDPEJ_01113	CDS	1419		3.2.1.85		6-phospho-beta-glucosidase
CEKBDPEJ_01113	gene	1419				
CEKBDPEJ_01114	CDS	714				GntR family transcriptional regulator
CEKBDPEJ_01114	gene	714				
CEKBDPEJ_01115	CDS	1347		2.7.1.69		PTS system, lactose/cellobiose-specific IIC component
CEKBDPEJ_01115	gene	1347				
CEKBDPEJ_01116	CDS	312	rhaM_1	5.1.3.32	COG3254	L-rhamnose mutarotase
CEKBDPEJ_01116	gene	312	rhaM_1			
CEKBDPEJ_01117	CDS	834		4.2.99.18		AP endonuclease
CEKBDPEJ_01117	gene	834				
CEKBDPEJ_01118	CDS	1296				TRAP dicarboxylate transporter subunit DctM
CEKBDPEJ_01118	gene	1296				
CEKBDPEJ_01119	CDS	486				TRAP dicarboxylate transporter subunit DctQ
CEKBDPEJ_01119	gene	486				
CEKBDPEJ_01120	CDS	1032				TRAP dicarboxylate transporter subunit DctP
CEKBDPEJ_01120	gene	1032				
CEKBDPEJ_01121	CDS	1110		3.2.1.-		Glycosyl Hydrolase Family 88
CEKBDPEJ_01121	gene	1110				
CEKBDPEJ_01122	CDS	804		1.1.1.69		gluconate 5-dehydrogenase
CEKBDPEJ_01122	gene	804				
CEKBDPEJ_01123	CDS	843	kduI1_2	5.3.1.17		4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
CEKBDPEJ_01123	gene	843	kduI1_2			
CEKBDPEJ_01124	CDS	891				AraC family transcriptional regulator
CEKBDPEJ_01124	gene	891				
CEKBDPEJ_01125	CDS	567				hypothetical protein
CEKBDPEJ_01125	gene	567				
CEKBDPEJ_01126	CDS	1233		2.4.1.-		glycosyl transferase, MGT family
CEKBDPEJ_01126	gene	1233				
CEKBDPEJ_01127	CDS	693	ygeA	5.-.-.-	COG1794	Putative racemase YgeA
CEKBDPEJ_01127	gene	693	ygeA			
CEKBDPEJ_01128	CDS	849				hypothetical protein
CEKBDPEJ_01128	gene	849				
CEKBDPEJ_01129	CDS	783				hypothetical protein
CEKBDPEJ_01129	gene	783				
CEKBDPEJ_01130	CDS	639		3.4.-.-		CAAX amino terminal protease family protein
CEKBDPEJ_01130	gene	639				
CEKBDPEJ_01131	CDS	825		2.1.1.-		methyltransferase domain protein
CEKBDPEJ_01131	gene	825				
CEKBDPEJ_01132	CDS	1110				hypothetical protein
CEKBDPEJ_01132	gene	1110				
CEKBDPEJ_01133	CDS	834		4.1.2.13		fructose-1,6-bisphosphate aldolase
CEKBDPEJ_01133	gene	834				
CEKBDPEJ_01134	CDS	678				hypothetical protein
CEKBDPEJ_01134	gene	678				
CEKBDPEJ_01135	CDS	1479		2.7.1.12		gluconate kinase
CEKBDPEJ_01135	gene	1479				
CEKBDPEJ_01136	CDS	369				hypothetical protein
CEKBDPEJ_01136	gene	369				
CEKBDPEJ_01137	CDS	1011		2.7.1.69		PTS system glucitol/sorbitol-specific transporter subunit IIBC
CEKBDPEJ_01137	gene	1011				
CEKBDPEJ_01138	CDS	528		2.7.1.69		PTS system, glucitol/sorbitol-specific IIC component
CEKBDPEJ_01138	gene	528				
