locus_tag	ftype	length_bp	gene	EC_number	COG	product
KEHMHFOH_00392	CDS	1182				hypothetical protein
KEHMHFOH_00393	CDS	1155				helix-turn-helix domain-containing protein
KEHMHFOH_00394	CDS	264				helix-turn-helix domain protein
KEHMHFOH_00395	CDS	2553		3.6.3.8		calcium-translocating P-type ATPase, PMCA-type
KEHMHFOH_00396	CDS	1263				transporter, dicarboxylate/amino acid:cation symporter family protein
KEHMHFOH_00397	CDS	384				hypothetical protein
KEHMHFOH_00398	CDS	741		5.4.99.12		tRNA pseudouridine synthase A
KEHMHFOH_00399	CDS	1782				hypothetical protein
KEHMHFOH_00400	CDS	927				hypothetical protein
KEHMHFOH_00401	CDS	465	ylaC			RNA polymerase sigma factor YlaC
KEHMHFOH_00402	CDS	510				hypothetical protein
KEHMHFOH_00403	CDS	762				hypothetical protein
KEHMHFOH_00404	CDS	702				hypothetical protein
KEHMHFOH_00405	CDS	1389				sodium/dicarboxylate symporter family protein
KEHMHFOH_00406	CDS	3906				hypothetical protein
KEHMHFOH_00407	CDS	480	rlmH	2.1.1.-		ribosomal RNA large subunit methyltransferase H
KEHMHFOH_00408	CDS	1299		3.4.21.-		Serine protease do-like htrA
KEHMHFOH_00409	CDS	621				tRNA-binding domain-containing protein
KEHMHFOH_00410	CDS	456				universal stress family protein
KEHMHFOH_00411	CDS	315				thioredoxin
KEHMHFOH_00412	CDS	1077		3.4.11.7		glutamyl aminopeptidase
KEHMHFOH_00413	CDS	342				small secreted protein
KEHMHFOH_00414	CDS	1656				oligopeptide ABC superfamily ATP binding cassette transporter, binding protein
KEHMHFOH_00415	CDS	819		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IID component
KEHMHFOH_00416	CDS	774		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIC component
KEHMHFOH_00417	CDS	1152		3.5.1.25		N-acetylglucosamine-6-phosphate deacetylase
KEHMHFOH_00418	CDS	282		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIB component
KEHMHFOH_00419	CDS	438		2.7.1.-		PTS system, mannose/fructose/sorbose-specific IIAB component
KEHMHFOH_00420	CDS	1095				hypothetical protein
KEHMHFOH_00421	CDS	789				protein YebG
KEHMHFOH_00422	CDS	753	ybbH		COG1737	putative HTH-type transcriptional regulator YbbH
KEHMHFOH_00423	CDS	552				DNA-3-methyladenine glycosylase I
KEHMHFOH_00424	CDS	768				hypothetical protein
KEHMHFOH_00425	CDS	363				hypothetical protein
KEHMHFOH_00426	CDS	576				membrane protein
KEHMHFOH_00427	CDS	627				hypothetical protein
KEHMHFOH_00428	CDS	786				hypothetical protein
KEHMHFOH_00429	CDS	735				sortase family protein
KEHMHFOH_00430	CDS	231				hypothetical protein
KEHMHFOH_00431	CDS	471		3.1.3.48		phosphotyrosine protein phosphatase
KEHMHFOH_00432	CDS	570				TetR family dihydroxyacetone kinase regulator
KEHMHFOH_00433	CDS	1449				hypothetical protein
KEHMHFOH_00434	CDS	510	mreD			rod shape-determining protein MreD
KEHMHFOH_00435	CDS	861	mreC			rod shape-determining protein MreC
KEHMHFOH_00436	CDS	2115	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
KEHMHFOH_00437	CDS	270	rpsO			30S ribosomal protein S15
KEHMHFOH_00438	CDS	564	def	3.5.1.88		peptide deformylase
KEHMHFOH_00439	CDS	777		3.-.-.-		HAD superfamily hydrolase
KEHMHFOH_00440	CDS	654		1.14.11.33		DNA alkylation repair protein
KEHMHFOH_00441	CDS	804				formate/nitrite transporter
KEHMHFOH_00442	CDS	612	rpsD			30S ribosomal protein S4
KEHMHFOH_00443	CDS	549				BioY family protein
KEHMHFOH_00444	CDS	537		3.4.21.89		signal peptidase I
KEHMHFOH_00445	CDS	1281				hypothetical protein
KEHMHFOH_00446	CDS	1497	lysS	6.1.1.6		lysyl-tRNA synthetase
KEHMHFOH_00447	CDS	999		1.-.-.-		tRNA-dihydrouridine synthase
KEHMHFOH_00448	CDS	897	hslO			chaperonin HslO
KEHMHFOH_00449	CDS	2157	hflB	3.4.24.-		ATP-dependent metalloprotease
KEHMHFOH_00450	CDS	546	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
KEHMHFOH_00451	CDS	1389		6.3.4.-		tRNA(Ile)-lysidine synthase
KEHMHFOH_00452	CDS	480				S1 RNA binding domain-containing protein
KEHMHFOH_00453	CDS	480				septum formation initiator
KEHMHFOH_00454	CDS	264				S4 RNA-binding domain-containing protein
KEHMHFOH_00455	CDS	1590				polysaccharide biosynthesis family protein
KEHMHFOH_00456	CDS	3540		3.6.1.-		transcription-repair coupling factor
KEHMHFOH_00457	CDS	567		3.1.1.29		Peptidyl-tRNA hydrolase
KEHMHFOH_00458	CDS	993	ldh1	1.1.1.27		L-lactate dehydrogenase
KEHMHFOH_00459	CDS	1491		1.2.1.27		methylmalonate-semialdehyde dehydrogenase
KEHMHFOH_00460	CDS	1506			COG1705	N-acetylmuramoyl-L-alanine amidase domain-containing protein
KEHMHFOH_00461	CDS	513				transcriptional regulator
KEHMHFOH_00462	CDS	846		2.3.1.79		maltose O-acetyltransferase
KEHMHFOH_00463	CDS	714		3.5.1.-		NAD-dependent deacetylase
KEHMHFOH_00464	CDS	297				hypothetical protein
KEHMHFOH_00465	CDS	1584				amino acid ABC transporter permease
KEHMHFOH_00466	CDS	741		3.6.3.-		amino acid ABC transporter ATP-binding protein
KEHMHFOH_00467	CDS	570		4.1.1.18		putative lysine decarboxylase
KEHMHFOH_00468	CDS	492	speG	2.3.1.57		Spermidine N(1)-acetyltransferase
KEHMHFOH_00469	CDS	1356				branched-chain amino acid transport system II carrier protein
KEHMHFOH_00470	CDS	312				hypothetical protein
KEHMHFOH_00471	CDS	750		5.4.99.12		tRNA pseudouridine synthase A
KEHMHFOH_00472	CDS	798	cbiQ			cobalt transport family protein
KEHMHFOH_00473	CDS	870	cbiO_1	3.6.3.-		cobalt import ATP-binding protein CbiO 2
KEHMHFOH_00474	CDS	840	cbiO_2	3.6.3.-		cobalt import ATP-binding protein CbiO
KEHMHFOH_00475	CDS	1176		3.4.-.-		peptidase M20D
KEHMHFOH_00476	CDS	1200				hypothetical protein
KEHMHFOH_00477	CDS	384	rplQ			50S ribosomal protein L17
KEHMHFOH_00478	CDS	939	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
KEHMHFOH_00479	CDS	390	rpsK			30S ribosomal protein S11
KEHMHFOH_00480	CDS	366	rpsM			30S ribosomal protein S13
KEHMHFOH_00481	CDS	117				50S ribosomal protein L36
KEHMHFOH_00482	CDS	219	infA			translation initiation factor IF-1
KEHMHFOH_00483	CDS	651	adk	2.7.4.3		adenylate kinase
KEHMHFOH_00484	CDS	1299	secY			preprotein translocase subunit SecY
KEHMHFOH_00485	CDS	441	rplO			50S ribosomal protein L15
KEHMHFOH_00486	CDS	180	rpmD			50S ribosomal protein L30
KEHMHFOH_00487	CDS	501	rpsE			30S ribosomal protein S5
KEHMHFOH_00488	CDS	357	rplR			50S ribosomal protein L18
KEHMHFOH_00489	CDS	537	rplF			50S ribosomal protein L6
KEHMHFOH_00490	CDS	399	rpsH			30S ribosomal protein S8
KEHMHFOH_00491	CDS	186	rpsZ			30S ribosomal protein S14
KEHMHFOH_00492	CDS	540	rplE			50S ribosomal protein L5
KEHMHFOH_00493	CDS	312	rplX			50S ribosomal protein L24
KEHMHFOH_00494	CDS	369	rplN			50S ribosomal protein L14
KEHMHFOH_00495	CDS	267	rpsQ			30S ribosomal protein S17
KEHMHFOH_00496	CDS	189	rpmC			50S ribosomal protein L29
KEHMHFOH_00497	CDS	435	rplP			50S ribosomal protein L16
KEHMHFOH_00498	CDS	657	rpsC			30S ribosomal protein S3
KEHMHFOH_00499	CDS	348	rplV			50S ribosomal protein L22
KEHMHFOH_00500	CDS	279	rpsS			30S ribosomal protein S19
KEHMHFOH_00501	CDS	831	rplB			50S ribosomal protein L2
KEHMHFOH_00502	CDS	291	rplW			50S ribosomal protein L23
KEHMHFOH_00503	CDS	624	rplD			50S ribosomal protein L4
KEHMHFOH_00504	CDS	630	rplC			50S ribosomal protein L3
KEHMHFOH_00505	CDS	309	rpsJ			30S ribosomal protein S10
KEHMHFOH_00506	CDS	1167		2.1.1.79		cyclopropane-fatty-acyl-phospholipid synthase
KEHMHFOH_00507	CDS	825		2.7.4.7		phosphomethylpyrimidine kinase
KEHMHFOH_00508	CDS	1188	tuf			elongation factor Tu
KEHMHFOH_00509	CDS	2082	fusA			translation elongation factor G
KEHMHFOH_00510	CDS	471	rpsG			30S ribosomal protein S7
KEHMHFOH_00511	CDS	414	rpsL			30S ribosomal protein S12
KEHMHFOH_00512	CDS	681	rpiA	5.3.1.6		ribose 5-phosphate isomerase A
KEHMHFOH_00513	CDS	576				resolvase family site-specific recombinase
KEHMHFOH_00514	CDS	687	gpmA	5.4.2.1		phosphoglycerate mutase
KEHMHFOH_00515	CDS	1188		1.1.1.1		aldehyde-alcohol dehydrogenase
KEHMHFOH_00516	CDS	1005	fhuG			ferrichrome transport system permease FhuG
KEHMHFOH_00517	CDS	1011	fhuB_1			ferrichrome transport system permease FhuB
KEHMHFOH_00518	CDS	801	fhuC			ferrichrome transport ATP-binding protein FhuC
KEHMHFOH_00519	CDS	939				periplasmic binding protein
KEHMHFOH_00520	CDS	708		2.4.2.1		purine nucleoside phosphorylase
KEHMHFOH_00521	CDS	819		2.4.2.1		purine nucleoside phosphorylase
KEHMHFOH_00522	CDS	1167	deoB	5.4.2.7		phosphopentomutase
KEHMHFOH_00523	CDS	594				integral membrane protein
KEHMHFOH_00524	CDS	954				ABC transporter permease
KEHMHFOH_00525	CDS	1134				ABC transporter permease
KEHMHFOH_00526	CDS	1569	yufO			ABC transporter ATP-binding protein
KEHMHFOH_00527	CDS	1086				Basic membrane lipopprotein
KEHMHFOH_00528	CDS	1074				Basic membrane lipopprotein
KEHMHFOH_00529	CDS	396		3.5.4.5		cytidine deaminase
KEHMHFOH_00530	CDS	663	deoC	4.1.2.4		deoxyribose-phosphate aldolase
KEHMHFOH_00531	CDS	1302	pdp	2.4.2.2		pyrimidine-nucleoside phosphorylase
KEHMHFOH_00532	CDS	1008				LacI family transcriptional regulator
KEHMHFOH_00533	CDS	1014	add	3.5.4.4	COG1816	Adenosine deaminase
KEHMHFOH_00534	CDS	609				16S rRNA small subunit methyltransferase C
KEHMHFOH_00535	CDS	588				hypothetical protein
KEHMHFOH_00536	CDS	924	coaA	2.7.1.33		pantothenate kinase
KEHMHFOH_00537	CDS	1563	guaA	6.3.5.2		GMP synthase
KEHMHFOH_00538	CDS	546				hypothetical protein
KEHMHFOH_00539	CDS	444				hypothetical protein
KEHMHFOH_00540	CDS	1269	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
KEHMHFOH_00541	CDS	2508				hypothetical protein
KEHMHFOH_00542	CDS	1017		1.-.-.-		zinc-binding alcohol dehydrogenase family protein
KEHMHFOH_00543	CDS	336				hypothetical protein
KEHMHFOH_00544	CDS	681				DJ-1/PfpI family protein
KEHMHFOH_00545	CDS	1452				C4-dicarboxylate anaerobic carrier
KEHMHFOH_00546	CDS	693				cyclic nucleotide-binding domain-containing protein
KEHMHFOH_00547	CDS	933	arcC_1	2.7.2.2		Carbamate kinase
KEHMHFOH_00548	CDS	1020	arcB_1	2.1.3.3		ornithine carbamoyltransferase
KEHMHFOH_00549	CDS	1227	arcA	3.5.3.6		arginine deiminase
KEHMHFOH_00550	CDS	498				arginine repressor protein
KEHMHFOH_00551	CDS	480				arginine repressor protein
KEHMHFOH_00552	CDS	915		3.1.1.23	COG2267	Monoacylglycerol lipase
KEHMHFOH_00553	CDS	1272	serS2_1	6.1.1.11		seryl-tRNA synthetase
KEHMHFOH_00554	CDS	894		4.3.1.17		L-serine dehydratase, iron-sulfur-dependent subunit alpha
KEHMHFOH_00555	CDS	708		4.3.1.17		L-serine dehydratase, iron-sulfur-dependent subunit beta
KEHMHFOH_00556	CDS	1107				hypothetical protein
KEHMHFOH_00557	CDS	681				hypothetical protein
KEHMHFOH_00558	CDS	786				hypothetical protein
KEHMHFOH_00559	CDS	762	focA		COG2116	putative formate transporter 1
KEHMHFOH_00560	CDS	2916				hypothetical protein
KEHMHFOH_00561	CDS	240				hypothetical protein
KEHMHFOH_00562	CDS	1506				M protein trans-acting positive regulator
KEHMHFOH_00563	CDS	405		2.7.1.107		diacylglycerol kinase catalytic subunit
KEHMHFOH_00564	CDS	480		2.7.1.107		diacylglycerol kinase catalytic subunit
KEHMHFOH_00565	CDS	6099				hypothetical protein
KEHMHFOH_00566	CDS	1488				hypothetical protein
KEHMHFOH_00567	CDS	1485				hypothetical protein
KEHMHFOH_00568	CDS	180				hypothetical protein
KEHMHFOH_00569	CDS	1236				transporter, major facilitator family protein
KEHMHFOH_00570	CDS	261				hypothetical protein
KEHMHFOH_00571	CDS	306				hypothetical protein
KEHMHFOH_00572	CDS	1419				hypothetical protein
KEHMHFOH_00573	CDS	516				hypothetical protein
KEHMHFOH_00574	CDS	378				hypothetical protein
KEHMHFOH_00575	CDS	516				hypothetical protein
KEHMHFOH_00576	CDS	243				transglycosylase associated protein
KEHMHFOH_00577	CDS	561				alkaline shock protein 23 family protein
KEHMHFOH_00578	CDS	513				alkaline shock protein 23 family protein
KEHMHFOH_00579	CDS	192				small integral membrane protein
KEHMHFOH_00580	CDS	573				hypothetical protein
KEHMHFOH_00581	CDS	894		1.1.1.-		short chain dehydrogenase/reductase family oxidoreductase
KEHMHFOH_00582	CDS	654				CarD family transcriptional regulator
KEHMHFOH_00583	CDS	918				hypothetical protein
KEHMHFOH_00584	CDS	2340	ygjK	3.2.1.-		Glucosidase YgjK
KEHMHFOH_00585	CDS	699		5.1.3.9		N-acetylmannosamine-6-phosphate 2-epimerase
KEHMHFOH_00586	CDS	1017	ruvB	3.6.1.-		Holliday junction DNA helicase RuvB
KEHMHFOH_00587	CDS	615	ruvA	3.6.1.-		Holliday junction DNA helicase RuvA
KEHMHFOH_00588	CDS	987	fgd	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
KEHMHFOH_00589	CDS	225				hypothetical protein
KEHMHFOH_00590	CDS	1680				oligopeptide ABC superfamily ATP binding cassette transporter, binding protein
KEHMHFOH_00591	CDS	3939	yfkN_1		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
KEHMHFOH_00592	CDS	1377	glmU	2.7.7.23		bifunctional N-acetylglucosamine-1-phosphate / uridyltransferase/glucosamine-1-phosphate acetyltransferase
KEHMHFOH_00593	CDS	822				pur operon repressor
KEHMHFOH_00594	CDS	840				ABC transporter permease
KEHMHFOH_00595	CDS	693	adcC			ABC transporter ATP-binding protein
KEHMHFOH_00596	CDS	954				periplasmic solute binding family protein
KEHMHFOH_00597	CDS	852	ispE	2.7.1.148		4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
KEHMHFOH_00598	CDS	246				veg family protein
KEHMHFOH_00599	CDS	567				RNA polymerase sigma-70 factor family protein
KEHMHFOH_00600	CDS	531				putative RNA-binding protein containing a PIN domain protein
KEHMHFOH_00601	CDS	858		2.1.1.-		trmH family tRNA/rRNA methyltransferase
KEHMHFOH_00602	CDS	399		3.1.26.3		ribonuclease III
KEHMHFOH_00603	CDS	1413	cysS	6.1.1.16		cysteinyl-tRNA synthetase
KEHMHFOH_00604	CDS	540		2.3.1.30		Serine O-acetyltransferase
KEHMHFOH_00605	CDS	1458	gltX	6.1.1.17		glutamyl-tRNA synthetase
KEHMHFOH_00606	CDS	474	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
KEHMHFOH_00607	CDS	1146				Integral membrane protein
KEHMHFOH_00608	CDS	1371	radA			DNA repair protein RadA
KEHMHFOH_00609	CDS	480		3.6.1.23		deoxyuridine 5'-triphosphate nucleotidohydrolase
KEHMHFOH_00610	CDS	816	proB	2.7.2.11		glutamate 5-kinase
KEHMHFOH_00611	CDS	1248	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
KEHMHFOH_00612	CDS	936				hypothetical protein
KEHMHFOH_00613	CDS	468				hypothetical protein
KEHMHFOH_00614	CDS	510				hypothetical protein
KEHMHFOH_00615	CDS	2616	yfhO_1			Bacterial membrane protein YfhO
KEHMHFOH_00616	CDS	507				hypothetical protein
KEHMHFOH_00617	CDS	2592		6.1.1.6		ysyl-tRNA synthetase
KEHMHFOH_00618	CDS	381	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
KEHMHFOH_00619	CDS	1206		2.6.1.-		class II aminotransferase
KEHMHFOH_00620	CDS	1569		2.7.1.69		PTS system, N-acetylglucosamine-specific IICBA component
KEHMHFOH_00621	CDS	771				phosphosugar isomerase transcriptional regulator
KEHMHFOH_00622	CDS	204				hypothetical protein
KEHMHFOH_00623	CDS	528				acid-resistance membrane protein
KEHMHFOH_00624	CDS	378				hypothetical protein
KEHMHFOH_00625	CDS	912		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IID component
KEHMHFOH_00626	CDS	804		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIC component
KEHMHFOH_00627	CDS	993		2.7.1.-		PTS system, mannose/fructose/sorbose-specific IIAB component
KEHMHFOH_00628	CDS	513		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIB component
KEHMHFOH_00629	CDS	2886				transcriptional antiterminator bglG:Sigma-54 factor
KEHMHFOH_00630	CDS	1632	ykpA			ABC transporter ATP-binding protein
KEHMHFOH_00631	CDS	870				DegV family protein
KEHMHFOH_00632	CDS	1293	purA	6.3.4.4		adenylosuccinate synthetase
KEHMHFOH_00633	CDS	1368		3.6.1.-		replicative DNA helicase
KEHMHFOH_00634	CDS	453	rplI			50S ribosomal protein L9
KEHMHFOH_00635	CDS	1977				DHH family protein
KEHMHFOH_00636	CDS	240	rpsR			30S ribosomal protein S18
KEHMHFOH_00637	CDS	567				single-strand binding protein
KEHMHFOH_00638	CDS	303	rpsF			30S ribosomal protein S6
KEHMHFOH_00639	CDS	2502	gyrA	5.99.1.3		DNA gyrase, A subunit, GyrA
KEHMHFOH_00640	CDS	1950	gyrB_1	5.99.1.3		DNA gyrase subunit B, GyrB
KEHMHFOH_00641	CDS	1128	recF			recombination protein F, RecF
KEHMHFOH_00642	CDS	246	yaaA			S4 domain protein, YaaA
KEHMHFOH_00643	CDS	1131	dnaB	2.7.7.7		DNA polymerase III subunit beta, DnaB
KEHMHFOH_00644	CDS	1344	dnaA			chromosomal replication initiation protein, DnaA
KEHMHFOH_00645	CDS	135				50S ribosomal protein L34
KEHMHFOH_00646	CDS	357	rnpA	3.1.26.5		Ribonuclease P protein component
KEHMHFOH_00647	CDS	828	oxaA			putative stage III sporulation protein J
KEHMHFOH_00648	CDS	777				r3H domain protein
KEHMHFOH_00649	CDS	723				DNA-binding response regulator
KEHMHFOH_00650	CDS	696				GntR family transcriptional regulator
KEHMHFOH_00651	CDS	1398	citN		COG2851	Citrate transporter
KEHMHFOH_00652	CDS	363				hypothetical protein
KEHMHFOH_00653	CDS	402	gcdC	4.1.1.70	COG0511	Glutaconyl-CoA decarboxylase subunit gamma
KEHMHFOH_00654	CDS	1116	gcdB	4.1.1.70	COG1883	Glutaconyl-CoA decarboxylase subunit beta
KEHMHFOH_00655	CDS	135				hypothetical protein
KEHMHFOH_00656	CDS	1011	citC	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
KEHMHFOH_00657	CDS	309	citD			Citrate lyase gamma chain
KEHMHFOH_00658	CDS	888	citE	4.1.3.6		Citrate lyase subunit beta
KEHMHFOH_00659	CDS	1533	citF	4.1.3.6		Citrate lyase alpha chain
KEHMHFOH_00660	CDS	549	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
KEHMHFOH_00661	CDS	1398		6.4.1.1		pyruvate carboxylase
KEHMHFOH_00662	CDS	1173	maeB_2	1.1.1.40		NADP-dependent malic enzyme
KEHMHFOH_00663	CDS	870		2.4.2.52		triphosphoribosyl-dephospho-CoA synthase
KEHMHFOH_00664	CDS	4917				hypothetical protein
KEHMHFOH_00665	CDS	1398	mnmE	3.6.-.-		tRNA modification GTPase MnmE
KEHMHFOH_00666	CDS	1899	gidA			tRNA uridine 5-carboxymethylaminomethyl modification protein GidA
KEHMHFOH_00667	CDS	801		1.1.1.-		short chain dehydrogenase/reductase family oxidoreductase
KEHMHFOH_00668	CDS	1863				PRD domain-containing protein
KEHMHFOH_00669	CDS	486				glucitol operon activator protein
KEHMHFOH_00670	CDS	555		2.7.1.69		PTS system, glucitol/sorbitol-specific IIC component
KEHMHFOH_00671	CDS	996		2.7.1.69		PTS system, glucitol/sorbitol-specific, IIBC component
KEHMHFOH_00672	CDS	357		2.7.1.-		PTS system glucitol/sorbitol-specific transporter subunit IIA
KEHMHFOH_00673	CDS	678		4.1.2.-		fructose-6-phosphate aldolase
KEHMHFOH_00674	CDS	1773				myosin-cross-reactive antigen-like protein
KEHMHFOH_00675	CDS	987				hypothetical protein
KEHMHFOH_00676	CDS	717	rsmG	2.1.1.-		Ribosomal RNA small subunit methyltransferase G
KEHMHFOH_00677	CDS	762	soj			sporulation initiation inhibitor protein Soj
KEHMHFOH_00678	CDS	891				ParB family chromosome partitioning protein
KEHMHFOH_00679	CDS	186				translation-associated GTPase
KEHMHFOH_00680	CDS	1116	engD			translation-associated GTPase
KEHMHFOH_00681	CDS	690				hypothetical protein
KEHMHFOH_00682	CDS	1683				integral membrane protein
KEHMHFOH_00683	CDS	1482	guaB	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
KEHMHFOH_00684	CDS	1272	serS2_2	6.1.1.11		seryl-tRNA synthetase
KEHMHFOH_00685	CDS	1182		2.7.13.3		histidine kinase
KEHMHFOH_00686	CDS	690	vanR_1			putative regulatory protein VanR
KEHMHFOH_00687	CDS	768				hypothetical protein
KEHMHFOH_00688	CDS	444				hypothetical protein
KEHMHFOH_00689	CDS	249				hypothetical protein
KEHMHFOH_00690	CDS	453	psiE			Protein PsiE
KEHMHFOH_00691	CDS	816	lpxG_2	3.6.1.-	COG1408	UDP-2,3-diacylglucosamine pyrophosphatase LpxG
KEHMHFOH_00692	CDS	1065		3.4.13.9		Xaa-Pro dipeptidase
KEHMHFOH_00693	CDS	321				hypothetical protein
KEHMHFOH_00694	CDS	432				alkaline-shock protein
KEHMHFOH_00695	CDS	453	nusB			transcription antitermination factor NusB
KEHMHFOH_00696	CDS	846	folD	1.5.1.5		tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain protein
KEHMHFOH_00697	CDS	1347	xseA	3.1.11.6		exodeoxyribonuclease VII large subunit
KEHMHFOH_00698	CDS	231		3.1.11.6		exodeoxyribonuclease VII small subunit
KEHMHFOH_00699	CDS	882		2.5.1.10		geranyltranstransferase
KEHMHFOH_00700	CDS	816				hemolysin A
KEHMHFOH_00701	CDS	450				arginine repressor protein
KEHMHFOH_00702	CDS	1674	recN			DNA repair protein RecN
KEHMHFOH_00703	CDS	111				hypothetical protein
KEHMHFOH_00704	CDS	966				CorA-like Mg2+ transporter protein
KEHMHFOH_00705	CDS	393				hypothetical protein
KEHMHFOH_00706	CDS	438	mraZ			cell division protein MraZ
KEHMHFOH_00707	CDS	957	mraW	2.1.1.-		S-adenosyl-methyltransferase MraW
KEHMHFOH_00708	CDS	408	ftsL			cell division protein FtsL
KEHMHFOH_00709	CDS	2229		2.4.1.129		peptidoglycan glycosyltransferase
KEHMHFOH_00710	CDS	966	mraY	2.7.8.13		phospho-N-acetylmuramoyl-pentapeptide- transferase
KEHMHFOH_00711	CDS	1371	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
KEHMHFOH_00712	CDS	1092	murG	2.4.1.227		undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase
KEHMHFOH_00713	CDS	1125	ftsQ			cell division protein FtsQ
KEHMHFOH_00714	CDS	1323	ftsA			cell division protein FtsA
KEHMHFOH_00715	CDS	1233	ftsZ			cell division protein FtsZ
KEHMHFOH_00716	CDS	678		5.1.1.1		alanine racemase
KEHMHFOH_00717	CDS	645	sepF			Cell division protein SepF
KEHMHFOH_00718	CDS	210				hypothetical protein
KEHMHFOH_00719	CDS	783				S4 domain-containing protein
KEHMHFOH_00720	CDS	702				cell division protein DivIVA
KEHMHFOH_00721	CDS	2781	ileS	6.1.1.5		isoleucyl-tRNA synthetase
KEHMHFOH_00722	CDS	1524		1.1.1.49		glucose-6-phosphate 1-dehydrogenase
KEHMHFOH_00723	CDS	669				iron dependent repressor, DNA binding domain protein
KEHMHFOH_00724	CDS	369				hypothetical protein
KEHMHFOH_00725	CDS	732	sfsA			sugar fermentation stimulation protein
KEHMHFOH_00726	CDS	999		1.-.-.-		oxidoreductase family, NAD-binding Rossmann fold protein
KEHMHFOH_00727	CDS	1302				DEAD/DEAH box helicase
KEHMHFOH_00728	CDS	2706				transcriptional antiterminator bglG:Sigma-54 factor
KEHMHFOH_00729	CDS	318		2.7.1.69		PTS system cellobiose-specific transporter subunit IIB
KEHMHFOH_00730	CDS	1464		2.7.1.69		PTS system lactose/cellobiose-specific transporter subunit IIC
KEHMHFOH_00731	CDS	219				hypothetical protein
KEHMHFOH_00732	CDS	195				hypothetical protein
KEHMHFOH_00733	CDS	411				hypothetical protein
KEHMHFOH_00734	CDS	327		2.7.1.69		PTS system cellobiose-specific transporter subunit IIB
KEHMHFOH_00735	CDS	321		2.7.1.-		PTS system, lactose/cellobiose-specific IIA component
KEHMHFOH_00736	CDS	1278		2.7.1.69		PTS system lactose/cellobiose-specific transporter subunit IIC
KEHMHFOH_00737	CDS	1395		3.2.1.85		6-phospho-beta-glucosidase
KEHMHFOH_00738	CDS	1194		2.3.1.-		acetyltransferase
KEHMHFOH_00739	CDS	120				hypothetical protein
KEHMHFOH_00740	tRNA	76				tRNA-Arg(cct)
KEHMHFOH_00741	CDS	333				antibiotic biosynthesis monooxygenase
KEHMHFOH_00742	CDS	2646	ppdK	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
KEHMHFOH_00743	CDS	630	ccpN		COG0517	Transcriptional repressor CcpN
KEHMHFOH_00744	CDS	813		2.7.-.-		Putative phosphotransferase
KEHMHFOH_00745	CDS	2532		6.1.1.6		ysyl-tRNA synthetase
KEHMHFOH_00746	CDS	735		3.1.1.-		alpha/beta hydrolase
KEHMHFOH_00747	CDS	585				hypothetical protein
KEHMHFOH_00748	CDS	1056				hypothetical protein
KEHMHFOH_00749	CDS	657		3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
KEHMHFOH_00750	CDS	2238	uvrA_1	3.1.25.-		excinuclease ABC subunit A
KEHMHFOH_00751	CDS	495		2.7.1.69		PTS system, sugar-specific IIBC component
KEHMHFOH_00752	CDS	831	uppP	3.6.1.27		undecaprenyl-diphosphatase
KEHMHFOH_00753	CDS	786				protein YebG
KEHMHFOH_00754	CDS	624				hypothetical protein
KEHMHFOH_00755	CDS	1014				hypothetical protein
KEHMHFOH_00756	CDS	252	rpsT			30S ribosomal protein S20
KEHMHFOH_00757	CDS	537				hypothetical protein
KEHMHFOH_00758	CDS	942		1.1.1.169		2-dehydropantoate 2-reductase
KEHMHFOH_00759	CDS	1029		2.7.7.7		DNA polymerase III subunit delta
KEHMHFOH_00760	CDS	2130				DNA internalization-related competence protein ComEC/Rec2
KEHMHFOH_00761	CDS	504		3.5.-.-		ComE operon protein 2
KEHMHFOH_00762	CDS	645	comEA			competence protein, ComEA
KEHMHFOH_00763	CDS	1053				PDZ domain protein
KEHMHFOH_00764	CDS	492	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase, CoaD
