locus_tag	ftype	length_bp	gene	EC_number	COG	product
BEFOAEEH_00535	gene	1422				
BEFOAEEH_00536	CDS	168				hypothetical protein
BEFOAEEH_00536	gene	168				
BEFOAEEH_00537	CDS	1158				hypothetical protein
BEFOAEEH_00537	gene	1158				
BEFOAEEH_00538	CDS	3516				hypothetical protein
BEFOAEEH_00538	gene	3516				
BEFOAEEH_00539	CDS	480	rlmH	2.1.1.-		ribosomal RNA large subunit methyltransferase H
BEFOAEEH_00539	gene	480	rlmH			
BEFOAEEH_00540	CDS	1299		3.4.21.-		Serine protease do-like htrA
BEFOAEEH_00540	gene	1299				
BEFOAEEH_00541	CDS	621				tRNA-binding domain-containing protein
BEFOAEEH_00541	gene	621				
BEFOAEEH_00542	CDS	825		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IID component
BEFOAEEH_00542	gene	825				
BEFOAEEH_00543	CDS	771		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIC component
BEFOAEEH_00543	gene	771				
BEFOAEEH_00544	CDS	474		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIB component
BEFOAEEH_00544	gene	474				
BEFOAEEH_00545	CDS	744				hypothetical protein
BEFOAEEH_00545	gene	744				
BEFOAEEH_00546	CDS	411		2.7.1.-		PTS system, mannose/fructose/sorbose-specific IIA component
BEFOAEEH_00546	gene	411				
BEFOAEEH_00547	CDS	732				GntR family transcriptional regulator
BEFOAEEH_00547	gene	732				
BEFOAEEH_00548	CDS	456				universal stress family protein
BEFOAEEH_00548	gene	456				
BEFOAEEH_00549	CDS	315				thioredoxin
BEFOAEEH_00549	gene	315				
BEFOAEEH_00550	CDS	1077		3.4.11.7		glutamyl aminopeptidase
BEFOAEEH_00550	gene	1077				
BEFOAEEH_00551	CDS	342				small secreted protein
BEFOAEEH_00551	gene	342				
BEFOAEEH_00552	CDS	1656				oligopeptide ABC superfamily ATP binding cassette transporter, binding protein
BEFOAEEH_00552	gene	1656				
BEFOAEEH_00553	CDS	819		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IID component
BEFOAEEH_00553	gene	819				
BEFOAEEH_00554	CDS	774		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIC component
BEFOAEEH_00554	gene	774				
BEFOAEEH_00555	CDS	1152		3.5.1.25		N-acetylglucosamine-6-phosphate deacetylase
BEFOAEEH_00555	gene	1152				
BEFOAEEH_00556	CDS	477		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIB component
BEFOAEEH_00556	gene	477				
BEFOAEEH_00557	CDS	438		2.7.1.-		PTS system, mannose/fructose/sorbose-specific IIAB component
BEFOAEEH_00557	gene	438				
BEFOAEEH_00558	CDS	1095				hypothetical protein
BEFOAEEH_00558	gene	1095				
BEFOAEEH_00559	CDS	789				protein YebG
BEFOAEEH_00559	gene	789				
BEFOAEEH_00560	CDS	753	ybbH		COG1737	putative HTH-type transcriptional regulator YbbH
BEFOAEEH_00560	gene	753	ybbH			
BEFOAEEH_00561	CDS	552				DNA-3-methyladenine glycosylase I
BEFOAEEH_00561	gene	552				
BEFOAEEH_00562	CDS	768				hypothetical protein
BEFOAEEH_00562	gene	768				
BEFOAEEH_00563	CDS	363				hypothetical protein
BEFOAEEH_00563	gene	363				
BEFOAEEH_00564	CDS	576				membrane protein
BEFOAEEH_00564	gene	576				
BEFOAEEH_00565	CDS	627				hypothetical protein
BEFOAEEH_00565	gene	627				
BEFOAEEH_00566	CDS	786				hypothetical protein
BEFOAEEH_00566	gene	786				
BEFOAEEH_00567	CDS	735				sortase family protein
BEFOAEEH_00567	gene	735				
BEFOAEEH_00568	CDS	231				hypothetical protein
BEFOAEEH_00568	gene	231				
BEFOAEEH_00569	CDS	471		3.1.3.48		phosphotyrosine protein phosphatase
BEFOAEEH_00569	gene	471				
BEFOAEEH_00570	CDS	570				TetR family dihydroxyacetone kinase regulator
BEFOAEEH_00570	gene	570				
BEFOAEEH_00571	CDS	1449				hypothetical protein
BEFOAEEH_00571	gene	1449				
BEFOAEEH_00572	CDS	510	mreD			rod shape-determining protein MreD
BEFOAEEH_00572	gene	510	mreD			
BEFOAEEH_00573	CDS	861	mreC			rod shape-determining protein MreC
BEFOAEEH_00573	gene	861	mreC			
BEFOAEEH_00574	CDS	2115	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
BEFOAEEH_00574	gene	2115	pnp			
BEFOAEEH_00575	CDS	270	rpsO			30S ribosomal protein S15
BEFOAEEH_00575	gene	270	rpsO			
BEFOAEEH_00576	CDS	564	def	3.5.1.88		peptide deformylase
BEFOAEEH_00576	gene	564	def			
BEFOAEEH_00577	CDS	777		3.-.-.-		HAD superfamily hydrolase
BEFOAEEH_00577	gene	777				
BEFOAEEH_00578	CDS	654		1.14.11.33		DNA alkylation repair protein
BEFOAEEH_00578	gene	654				
BEFOAEEH_00579	CDS	804				formate/nitrite transporter
BEFOAEEH_00579	gene	804				
BEFOAEEH_00580	CDS	612	rpsD			30S ribosomal protein S4
BEFOAEEH_00580	gene	612	rpsD			
BEFOAEEH_00581	CDS	549				BioY family protein
BEFOAEEH_00581	gene	549				
BEFOAEEH_00582	CDS	537		3.4.21.89		signal peptidase I
BEFOAEEH_00582	gene	537				
BEFOAEEH_00583	CDS	3825				hypothetical protein
BEFOAEEH_00583	gene	3825				
BEFOAEEH_00584	CDS	4272				hypothetical protein
BEFOAEEH_00584	gene	4272				
BEFOAEEH_00585	CDS	363				hypothetical protein
BEFOAEEH_00585	gene	363				
BEFOAEEH_00586	CDS	612				hypothetical protein
BEFOAEEH_00586	gene	612				
BEFOAEEH_00587	CDS	558				hypothetical protein
BEFOAEEH_00587	gene	558				
BEFOAEEH_00588	CDS	1221	pepT_1	3.4.11.4		peptidase T
BEFOAEEH_00588	gene	1221	pepT_1			
BEFOAEEH_00589	CDS	1644				oligopeptide ABC superfamily ATP binding cassette transporter, binding protein
BEFOAEEH_00589	gene	1644				
BEFOAEEH_00590	CDS	954				iron ABC transporter substrate-binding protein
BEFOAEEH_00590	gene	954				
BEFOAEEH_00591	CDS	756	yclP_1	3.6.3.-		iron ABC transporter ATP-binding protein
BEFOAEEH_00591	gene	756	yclP_1			
BEFOAEEH_00592	CDS	966				iron ABC transporter system permease
BEFOAEEH_00592	gene	966				
BEFOAEEH_00593	CDS	948				iron ABC transporter system permease
BEFOAEEH_00593	gene	948				
BEFOAEEH_00594	CDS	453	yueI		COG5506	putative protein YueI
BEFOAEEH_00594	gene	453	yueI			
BEFOAEEH_00595	CDS	2271		6.3.2.2		bifunctional glutamate--cysteine ligase/glutathione synthetase
BEFOAEEH_00595	gene	2271				
BEFOAEEH_00596	CDS	501		3.-.-.-		isochorismatase family hydrolase
BEFOAEEH_00596	gene	501				
BEFOAEEH_00597	CDS	897				integral membrane protein
BEFOAEEH_00597	gene	897				
BEFOAEEH_00598	CDS	399				glyoxalase family protein
BEFOAEEH_00598	gene	399				
BEFOAEEH_00599	CDS	486				hypothetical protein
BEFOAEEH_00599	gene	486				
BEFOAEEH_00600	CDS	1329	ftsY			Signal recognition particle receptor FtsY
BEFOAEEH_00600	gene	1329	ftsY			
BEFOAEEH_00601	CDS	828		3.-.-.-		HAD superfamily hydrolase
BEFOAEEH_00601	gene	828				
BEFOAEEH_00602	CDS	3579				chromosome partition protein SMC
BEFOAEEH_00602	gene	3579				
BEFOAEEH_00603	CDS	693	rnc	3.1.26.3		ribonuclease III
BEFOAEEH_00603	gene	693	rnc			
BEFOAEEH_00604	CDS	1779				family 5 extracellular solute-binding protein
BEFOAEEH_00604	gene	1779				
BEFOAEEH_00605	CDS	924				ABC transporter permease
BEFOAEEH_00605	gene	924				
BEFOAEEH_00606	CDS	963				ABC transporter permease
BEFOAEEH_00606	gene	963				
BEFOAEEH_00607	CDS	945	oppF	3.6.3.-		peptide ABC transporter ATP-binding protein
BEFOAEEH_00607	gene	945	oppF			
BEFOAEEH_00608	CDS	1008		3.6.3.-		peptide ABC transporter ATP-binding protein
BEFOAEEH_00608	gene	1008				
BEFOAEEH_00609	CDS	240				acyl carrier protein
BEFOAEEH_00609	gene	240				
BEFOAEEH_00610	CDS	1002	plsX	2.3.1.-		fatty acid/phospholipid synthesis protein PlsX
BEFOAEEH_00610	gene	1002	plsX			
BEFOAEEH_00611	CDS	2037	recG	3.6.1.-		ATP-dependent DNA helicase RecG
BEFOAEEH_00611	gene	2037	recG			
BEFOAEEH_00612	CDS	1677	yloV			DAK2 domain fusion protein YloV
BEFOAEEH_00612	gene	1677	yloV			
BEFOAEEH_00613	CDS	363				alkaline-shock protein
BEFOAEEH_00613	gene	363				
BEFOAEEH_00614	CDS	189	rpmB			50S ribosomal protein L28
BEFOAEEH_00614	gene	189	rpmB			
BEFOAEEH_00615	CDS	645		2.7.6.2		thiamin pyrophosphokinase family protein
BEFOAEEH_00615	gene	645				
BEFOAEEH_00616	CDS	654		5.1.3.1		Ribulose-phosphate 3-epimerase
BEFOAEEH_00616	gene	654				
BEFOAEEH_00617	CDS	894	rsgA	3.6.1.-		Putative ribosome biogenesis GTPase RsgA
BEFOAEEH_00617	gene	894	rsgA			
BEFOAEEH_00618	CDS	2157		2.7.11.1		serine/threonine-protein kinase
BEFOAEEH_00618	gene	2157				
BEFOAEEH_00619	CDS	750		3.1.3.16		serine/threonine phosphatase
BEFOAEEH_00619	gene	750				
BEFOAEEH_00620	CDS	1380		2.1.1.-		Ribosomal RNA small subunit methyltransferase B
BEFOAEEH_00620	gene	1380				
BEFOAEEH_00621	CDS	942	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
BEFOAEEH_00621	gene	942	fmt			
BEFOAEEH_00622	CDS	495		3.5.1.88		Peptide deformylase
BEFOAEEH_00622	gene	495				
BEFOAEEH_00623	CDS	2433		3.6.1.-		Primosomal protein N'
BEFOAEEH_00623	gene	2433				
BEFOAEEH_00624	CDS	303	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
BEFOAEEH_00624	gene	303	rpoZ			
BEFOAEEH_00625	CDS	615	gmk	2.7.4.8		guanylate kinase
BEFOAEEH_00625	gene	615	gmk			
BEFOAEEH_00626	CDS	1482				hypothetical protein
BEFOAEEH_00626	gene	1482				
BEFOAEEH_00627	CDS	288				hypothetical protein
BEFOAEEH_00627	gene	288				
BEFOAEEH_00628	CDS	885				hypothetical protein
BEFOAEEH_00628	gene	885				
BEFOAEEH_00629	CDS	219				hypothetical protein
BEFOAEEH_00629	gene	219				
BEFOAEEH_00630	CDS	471				hypothetical protein
BEFOAEEH_00630	gene	471				
BEFOAEEH_00631	CDS	654	eda		COG0800	Putative KHG/KDPG aldolase
BEFOAEEH_00631	gene	654	eda			
BEFOAEEH_00632	CDS	1074	uxuA_1	4.2.1.8		D-mannonate dehydratase, UxuA_1
BEFOAEEH_00632	gene	1074	uxuA_1			
BEFOAEEH_00633	CDS	453		2.7.1.-		PTS system, mannose/fructose/sorbose-specific IIA component
BEFOAEEH_00633	gene	453				
BEFOAEEH_00634	CDS	507		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIB component
BEFOAEEH_00634	gene	507				
BEFOAEEH_00635	CDS	873		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IID component
BEFOAEEH_00635	gene	873				
BEFOAEEH_00636	CDS	837		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIC component
BEFOAEEH_00636	gene	837				
BEFOAEEH_00637	CDS	1107	hcxA_1	1.1.1.-	COG0371	Hydroxycarboxylate dehydrogenase A
BEFOAEEH_00637	gene	1107	hcxA_1			
BEFOAEEH_00638	CDS	1002		1.1.1.290		4-phosphoerythronate dehydrogenase
BEFOAEEH_00638	gene	1002				
BEFOAEEH_00639	CDS	900		1.1.1.44		6-phosphogluconate dehydrogenase
BEFOAEEH_00639	gene	900				
BEFOAEEH_00640	CDS	888				phosphosugar isomerase transcriptional regulator
BEFOAEEH_00640	gene	888				
BEFOAEEH_00641	CDS	1785				ABC transporter ATP-binding protein/permease
BEFOAEEH_00641	gene	1785				
BEFOAEEH_00642	CDS	600				hypothetical protein
BEFOAEEH_00642	gene	600				
BEFOAEEH_00643	CDS	579		2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
BEFOAEEH_00643	gene	579				
BEFOAEEH_00644	CDS	213				hypothetical protein
BEFOAEEH_00644	gene	213				
BEFOAEEH_00645	CDS	867				hypothetical protein
BEFOAEEH_00645	gene	867				
BEFOAEEH_00646	CDS	1305		3.4.-.-		peptidase M16 inactive domain protein
BEFOAEEH_00646	gene	1305				
BEFOAEEH_00647	CDS	1269		3.4.-.-		Peptidase M16 inactive domain protein
BEFOAEEH_00647	gene	1269				
BEFOAEEH_00648	CDS	450				large conductance mechanosensitive channel protein
BEFOAEEH_00648	gene	450				
BEFOAEEH_00649	CDS	711				hypothetical protein
BEFOAEEH_00649	gene	711				
BEFOAEEH_00650	CDS	714				hypothetical protein
BEFOAEEH_00650	gene	714				
BEFOAEEH_00651	CDS	714				GntR family transcriptional regulator
BEFOAEEH_00651	gene	714				
BEFOAEEH_00652	CDS	2712		3.2.1.-		glycosyl hydrolase family protein
BEFOAEEH_00652	gene	2712				
BEFOAEEH_00653	CDS	651		5.4.2.6		beta-phosphoglucomutase
BEFOAEEH_00653	gene	651				
BEFOAEEH_00654	CDS	594				hypothetical protein
BEFOAEEH_00654	gene	594				
BEFOAEEH_00655	CDS	144				hypothetical protein
BEFOAEEH_00655	gene	144				
BEFOAEEH_00656	CDS	126				hypothetical protein
BEFOAEEH_00656	gene	126				
BEFOAEEH_00657	CDS	972	prs1	2.7.6.1		Ribose-phosphate pyrophosphokinase 1
BEFOAEEH_00657	gene	972	prs1			
BEFOAEEH_00658	CDS	438	msrB	1.8.4.12		peptide methionine sulfoxide reductase MsrB
BEFOAEEH_00658	gene	438	msrB			
BEFOAEEH_00659	CDS	555				maf protein
BEFOAEEH_00659	gene	555				
BEFOAEEH_00660	CDS	2133				DNA mismatch repair protein
BEFOAEEH_00660	gene	2133				
BEFOAEEH_00661	CDS	2577	mutS			DNA mismatch repair protein MutS
BEFOAEEH_00661	gene	2577	mutS			
BEFOAEEH_00662	CDS	372	ymcA		COG4550	putative protein YmcA
BEFOAEEH_00662	gene	372	ymcA			
BEFOAEEH_00663	CDS	798		3.1.-.-		calcineurin-like phosphoesterase
BEFOAEEH_00663	gene	798				
BEFOAEEH_00664	CDS	1557	rny	3.1.4.16		2',3'-cyclic-nucleotide 2'-phosphodiesterase
BEFOAEEH_00664	gene	1557	rny			
BEFOAEEH_00665	CDS	1896				transcriptional antiterminator bglG
BEFOAEEH_00665	gene	1896				
BEFOAEEH_00666	CDS	1446		3.2.1.86		6-phospho-beta-glucosidase
BEFOAEEH_00666	gene	1446				
BEFOAEEH_00667	CDS	342	lacF	2.7.1.-		PTS system, lactose/cellobiose-specific IIA component
BEFOAEEH_00667	gene	342	lacF			
BEFOAEEH_00668	CDS	1251		2.7.1.69		PTS system lactose/cellobiose-specific transporter subunit IIC
BEFOAEEH_00668	gene	1251				
BEFOAEEH_00669	CDS	306		2.7.1.69		PTS system lactose/cellobiose-specific transporter subunit IIB
BEFOAEEH_00669	gene	306				
BEFOAEEH_00670	CDS	1047	recA	3.1.-.-		DNA recombination protein RecA
BEFOAEEH_00670	gene	1047	recA			
BEFOAEEH_00671	CDS	1245				competence/damage-inducible protein CinA protein
BEFOAEEH_00671	gene	1245				
BEFOAEEH_00672	CDS	1200				hypothetical protein
BEFOAEEH_00672	gene	1200				
BEFOAEEH_00673	CDS	621		1.5.1.30		NADH-flavin reductase
BEFOAEEH_00673	gene	621				
BEFOAEEH_00674	CDS	426				Rrf2 family protein
BEFOAEEH_00674	gene	426				
BEFOAEEH_00675	CDS	384	yccF		COG3304	Inner membrane protein YccF
BEFOAEEH_00675	gene	384	yccF			
BEFOAEEH_00676	CDS	792				hypothetical protein
BEFOAEEH_00676	gene	792				
BEFOAEEH_00677	CDS	1137		3.5.1.18		succinyl-diaminopimelate desuccinylase
BEFOAEEH_00677	gene	1137				
BEFOAEEH_00678	CDS	885	rsiV			Anti-sigma-V factor RsiV
BEFOAEEH_00678	gene	885	rsiV			
BEFOAEEH_00679	CDS	498				ECF subfamily RNA polymerase sigma-70 region 2
BEFOAEEH_00679	gene	498				
BEFOAEEH_00680	CDS	1461				M protein trans-acting positive regulator
BEFOAEEH_00680	gene	1461				
BEFOAEEH_00681	CDS	486				hypothetical protein
BEFOAEEH_00681	gene	486				
BEFOAEEH_00682	CDS	1074				cell wall surface anchor family protein
BEFOAEEH_00682	gene	1074				
BEFOAEEH_00683	CDS	759				hypothetical protein
BEFOAEEH_00683	gene	759				
BEFOAEEH_00684	CDS	801				hypothetical protein
BEFOAEEH_00684	gene	801				
BEFOAEEH_00685	CDS	735				hypothetical protein
BEFOAEEH_00685	gene	735				
BEFOAEEH_00686	CDS	390				hypothetical protein
BEFOAEEH_00686	gene	390				
BEFOAEEH_00687	CDS	4860				hypothetical protein
BEFOAEEH_00687	gene	4860				
BEFOAEEH_00688	CDS	1014		3.1.-.-		esterase
BEFOAEEH_00688	gene	1014				
BEFOAEEH_00689	CDS	546		3.-.-.-		isochorismatase family protein
BEFOAEEH_00689	gene	546				
BEFOAEEH_00690	CDS	684				LrgB family protein
BEFOAEEH_00690	gene	684				
BEFOAEEH_00691	CDS	420	lrgA		COG1380	Antiholin-like protein LrgA
BEFOAEEH_00691	gene	420	lrgA			
BEFOAEEH_00692	CDS	729	lytR_1		COG3279	Sensory transduction protein LytR
BEFOAEEH_00692	gene	729	lytR_1			
BEFOAEEH_00693	CDS	1770	ypdA	2.7.13.3	COG3275	Sensor histidine kinase YpdA
BEFOAEEH_00693	gene	1770	ypdA			
BEFOAEEH_00694	CDS	819	metQ_1			putative D-methionine-binding lipoprotein MetQ
BEFOAEEH_00694	gene	819	metQ_1			
BEFOAEEH_00695	CDS	672				ABC transporter permease
BEFOAEEH_00695	gene	672				
BEFOAEEH_00696	CDS	723	metN2_1	3.6.3.-		ABC transporter ATP-binding protein
BEFOAEEH_00696	gene	723	metN2_1			
BEFOAEEH_00697	CDS	399				hypothetical protein
BEFOAEEH_00697	gene	399				
BEFOAEEH_00698	CDS	270	rpsN1			30S ribosomal protein S14
BEFOAEEH_00698	gene	270	rpsN1			
BEFOAEEH_00699	CDS	150	rpmG1			50S ribosomal protein L33
BEFOAEEH_00699	gene	150	rpmG1			
BEFOAEEH_00700	CDS	975				cobalamin synthesis protein
BEFOAEEH_00700	gene	975				
BEFOAEEH_00701	CDS	123				hypothetical protein
BEFOAEEH_00701	gene	123				
BEFOAEEH_00702	CDS	1536				periplasmic solute binding family protein
BEFOAEEH_00702	gene	1536				
BEFOAEEH_00703	CDS	975	dus2	1.-.-.-		tRNA-dihydrouridine synthase
BEFOAEEH_00703	gene	975	dus2			
BEFOAEEH_00704	CDS	771	yadH			ABC transporter permease
BEFOAEEH_00704	gene	771	yadH			
BEFOAEEH_00705	CDS	936	yadG			ABC transporter, ATP-binding protein
BEFOAEEH_00705	gene	936	yadG			
BEFOAEEH_00706	CDS	420		2.7.1.-		PTS system, mannose/fructose/sorbose-specific IIA component
BEFOAEEH_00706	gene	420				
BEFOAEEH_00707	CDS	492		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIB component
BEFOAEEH_00707	gene	492				
BEFOAEEH_00708	CDS	816		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IIC component
BEFOAEEH_00708	gene	816				
BEFOAEEH_00709	CDS	828		2.7.1.69		PTS system, mannose/fructose/sorbose-specific IID component
BEFOAEEH_00709	gene	828				
BEFOAEEH_00710	CDS	2520				PRD domain-containing protein
BEFOAEEH_00710	gene	2520				
BEFOAEEH_00711	CDS	561				hypothetical protein
BEFOAEEH_00711	gene	561				
BEFOAEEH_00712	CDS	393	rpsI			30S ribosomal protein S9
BEFOAEEH_00712	gene	393	rpsI			
BEFOAEEH_00713	CDS	444	rplM			50S ribosomal protein L13
BEFOAEEH_00713	gene	444	rplM			
BEFOAEEH_00714	CDS	468		1.16.-.-		DNA protection during starvation protein 1
BEFOAEEH_00714	gene	468				
BEFOAEEH_00715	CDS	720				hypothetical protein
BEFOAEEH_00715	gene	720				
BEFOAEEH_00716	CDS	1521		2.7.1.12		gluconate kinase
BEFOAEEH_00716	gene	1521				
BEFOAEEH_00717	CDS	693		3.4.-.-		bacterial Peptidase A24 protein
BEFOAEEH_00717	gene	693				
BEFOAEEH_00718	CDS	3654	rpoC	2.7.7.6		DNA-directed RNA polymerase subunit beta'
BEFOAEEH_00718	gene	3654	rpoC			
BEFOAEEH_00719	CDS	3615	rpoB	2.7.7.6		DNA-directed RNA polymerase subunit beta
BEFOAEEH_00719	gene	3615	rpoB			
BEFOAEEH_00720	CDS	342		3.1.-.-		toxin-antitoxin system, toxin component, MazF family
BEFOAEEH_00720	gene	342				
BEFOAEEH_00721	CDS	231				AbrB family transcriptional regulator
BEFOAEEH_00721	gene	231				
BEFOAEEH_00722	CDS	216				hypothetical protein
BEFOAEEH_00722	gene	216				
BEFOAEEH_00723	CDS	993		6.3.4.15		biotin-[acetyl-CoA-carboxylase] ligase
BEFOAEEH_00723	gene	993				
BEFOAEEH_00724	CDS	633				hypothetical protein
BEFOAEEH_00724	gene	633				
BEFOAEEH_00725	CDS	1296				hypothetical protein
BEFOAEEH_00725	gene	1296				
BEFOAEEH_00726	CDS	1617	lytR_2			Transcriptional regulator LytR
BEFOAEEH_00726	gene	1617	lytR_2			
BEFOAEEH_00727	CDS	4692				hypothetical protein
BEFOAEEH_00727	gene	4692				
BEFOAEEH_00728	CDS	3000				hypothetical protein
BEFOAEEH_00728	gene	3000				
BEFOAEEH_00729	CDS	3759				hypothetical protein
BEFOAEEH_00729	gene	3759				
BEFOAEEH_00730	CDS	363				hypothetical protein
BEFOAEEH_00730	gene	363				
BEFOAEEH_00731	CDS	948		2.5.1.-		prenyltransferase, UbiA family
BEFOAEEH_00731	gene	948				
BEFOAEEH_00732	CDS	1068				ApbE family protein
BEFOAEEH_00732	gene	1068				
BEFOAEEH_00733	CDS	930				FMN-binding domain-containing protein
BEFOAEEH_00733	gene	930				
BEFOAEEH_00734	CDS	1947		1.-.-.-		pyridine nucleotide-disulfide family oxidoreductase
BEFOAEEH_00734	gene	1947				
BEFOAEEH_00735	CDS	423				CobW/P47K family protein
BEFOAEEH_00735	gene	423				
BEFOAEEH_00736	CDS	558		2.5.1.30		Heptaprenyl diphosphate synthase component I
BEFOAEEH_00736	gene	558				
BEFOAEEH_00737	CDS	987		2.5.1.10		polyprenyl synthetase
BEFOAEEH_00737	gene	987				
BEFOAEEH_00738	CDS	564				hypothetical protein
BEFOAEEH_00738	gene	564				
BEFOAEEH_00739	CDS	1047		3.5.2.6		Beta-lactamase
BEFOAEEH_00739	gene	1047				
BEFOAEEH_00740	CDS	231				AbrB family transcriptional regulator
BEFOAEEH_00740	gene	231				
BEFOAEEH_00741	CDS	366		3.1.-.-		toxin-antitoxin system, toxin component, MazF family
BEFOAEEH_00741	gene	366				
BEFOAEEH_00742	CDS	792	folP	2.5.1.15		Dihydropteroate synthase
BEFOAEEH_00742	gene	792	folP			
BEFOAEEH_00743	CDS	594		2.7.7.56		Ribonuclease PH/Ham1 protein
BEFOAEEH_00743	gene	594				
BEFOAEEH_00744	CDS	561	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
BEFOAEEH_00744	gene	561	folE			
BEFOAEEH_00745	CDS	486	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
BEFOAEEH_00745	gene	486	folK			
BEFOAEEH_00746	CDS	363	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
BEFOAEEH_00746	gene	363	folB			
BEFOAEEH_00747	CDS	1350		1.8.1.7		Glutathione reductase
BEFOAEEH_00747	gene	1350				
BEFOAEEH_00748	CDS	399				hypothetical protein
BEFOAEEH_00748	gene	399				
BEFOAEEH_00749	CDS	1140				hypothetical protein
BEFOAEEH_00749	gene	1140				
BEFOAEEH_00750	CDS	666				hypothetical protein
BEFOAEEH_00750	gene	666				
BEFOAEEH_00751	CDS	1554		3.5.2.9		hydantoinase/oxoprolinase
BEFOAEEH_00751	gene	1554				
BEFOAEEH_00752	CDS	1095				hypothetical protein
BEFOAEEH_00752	gene	1095				
BEFOAEEH_00753	CDS	1269	codB		COG1457	Cytosine permease
BEFOAEEH_00753	gene	1269	codB			
BEFOAEEH_00754	CDS	1563				hypothetical protein
BEFOAEEH_00754	gene	1563				
BEFOAEEH_00755	CDS	1248		3.4.-.-		peptidase, U32 family
BEFOAEEH_00755	gene	1248				
BEFOAEEH_00756	CDS	921		3.4.-.-		peptidase, U32 family
BEFOAEEH_00756	gene	921				
BEFOAEEH_00757	CDS	1035				hypothetical protein
BEFOAEEH_00757	gene	1035				
BEFOAEEH_00758	CDS	2496				negative regulator of genetic competence ClpC/MecB
BEFOAEEH_00758	gene	2496				
BEFOAEEH_00759	CDS	468				firmicute transcriptional repressor of class III stress
BEFOAEEH_00759	gene	468				
BEFOAEEH_00760	CDS	1188	metB_1	2.5.1.48		cystathionine gamma-synthase
BEFOAEEH_00760	gene	1188	metB_1			
BEFOAEEH_00761	CDS	1308		2.7.1.69		PTS system, lactose/cellobiose IIC component
BEFOAEEH_00761	gene	1308				
BEFOAEEH_00762	CDS	849				RpiR family transcriptional regulator
BEFOAEEH_00762	gene	849				
BEFOAEEH_00763	tRNA	74				tRNA-Pro(tgg)
BEFOAEEH_00763	gene	74				
BEFOAEEH_00764	tRNA	76				tRNA-Asn(gtt)
BEFOAEEH_00764	gene	76				
BEFOAEEH_00765	CDS	1005		2.4.-.-		glycosyl transferase family protein
BEFOAEEH_00765	gene	1005				
BEFOAEEH_00766	CDS	1224		2.4.-.-		glycosyl transferase family protein
BEFOAEEH_00766	gene	1224				
BEFOAEEH_00767	CDS	891		1.1.1.60		2-hydroxy-3-oxopropionate reductase
BEFOAEEH_00767	gene	891				
BEFOAEEH_00768	CDS	231	ykuJ		COG4703	putative protein YkuJ
BEFOAEEH_00768	gene	231	ykuJ			
BEFOAEEH_00769	CDS	441				MarR family transcriptional regulator
BEFOAEEH_00769	gene	441				
BEFOAEEH_00770	CDS	966		2.3.1.180		3-oxoacyl-ACP synthase
BEFOAEEH_00770	gene	966				
BEFOAEEH_00771	CDS	228				acyl carrier protein
BEFOAEEH_00771	gene	228				
BEFOAEEH_00772	CDS	957		1.13.12.16	COG2070	Nitronate monooxygenase
BEFOAEEH_00772	gene	957				
BEFOAEEH_00773	CDS	930		2.3.1.39		Malonyl CoA-acyl carrier protein transacylase
BEFOAEEH_00773	gene	930				
BEFOAEEH_00774	CDS	738		1.1.1.100		3-oxoacyl-ACP reductase
BEFOAEEH_00774	gene	738				
BEFOAEEH_00775	CDS	1236		2.3.1.179		beta-ketoacyl-acyl-carrier-protein synthase II
BEFOAEEH_00775	gene	1236				
BEFOAEEH_00776	CDS	489				acetyl-CoA carboxylase, biotin carboxyl carrier protein
BEFOAEEH_00776	gene	489				
BEFOAEEH_00777	CDS	426	fabZ2	4.2.1.-		(3R)-hydroxymyristoyl-[acyl carrier protein] dehydratase
BEFOAEEH_00777	gene	426	fabZ2			
BEFOAEEH_00778	CDS	1371		6.4.1.2		acetyl-CoA carboxylase, biotin carboxylase subunit
BEFOAEEH_00778	gene	1371				
BEFOAEEH_00779	CDS	867	accD	6.4.1.2		acetyl-CoA carboxylase, carboxyl transferase subunit beta
BEFOAEEH_00779	gene	867	accD			
BEFOAEEH_00780	CDS	789	accA	6.4.1.2		acetyl-CoA carboxylase, carboxyl transferase subunit alpha
BEFOAEEH_00780	gene	789	accA			
BEFOAEEH_00781	CDS	528		3.-.-.-		HAD superfamily hydrolase
