locus_tag	ftype	length_bp	gene	EC_number	COG	product
IBJBGECL_00597	gene	1830	dnaK			
IBJBGECL_00598	CDS	1170	dnaJ			chaperone protein DnaJ
IBJBGECL_00598	gene	1170	dnaJ			
IBJBGECL_00599	CDS	735		3.1.-.-		metallophosphoesterase
IBJBGECL_00599	gene	735				
IBJBGECL_00600	CDS	2193				RNA binding protein S1
IBJBGECL_00600	gene	2193				
IBJBGECL_00601	CDS	486				SprT-like family protein
IBJBGECL_00601	gene	486				
IBJBGECL_00602	tRNA	87				tRNA-Leu(gag)
IBJBGECL_00602	gene	87				
IBJBGECL_00603	CDS	1218	alaT	2.6.1.-		aminotransferase AlaT
IBJBGECL_00603	gene	1218	alaT			
IBJBGECL_00604	CDS	177				hypothetical protein
IBJBGECL_00604	gene	177				
IBJBGECL_00605	CDS	828				helix-turn-helix domain-containing protein
IBJBGECL_00605	gene	828				
IBJBGECL_00606	CDS	1149		3.5.1.25		N-acetylglucosamine-6-phosphate deacetylase
IBJBGECL_00606	gene	1149				
IBJBGECL_00607	CDS	387				hypothetical protein
IBJBGECL_00607	gene	387				
IBJBGECL_00608	CDS	660				DNA-entry nuclease
IBJBGECL_00608	gene	660				
IBJBGECL_00609	CDS	702				ABC transporter ATP-binding protein
IBJBGECL_00609	gene	702				
IBJBGECL_00610	CDS	2637				efflux ABC transporter permease
IBJBGECL_00610	gene	2637				
IBJBGECL_00611	CDS	525	yuaF			putative membrane protein YuaF
IBJBGECL_00611	gene	525	yuaF			
IBJBGECL_00612	CDS	1470	yuaG			SPFH domain / Band 7 family protein
IBJBGECL_00612	gene	1470	yuaG			
IBJBGECL_00613	CDS	234				hypothetical protein
IBJBGECL_00613	gene	234				
IBJBGECL_00614	tRNA	83				tRNA-Tyr(gta)
IBJBGECL_00614	gene	83				
IBJBGECL_00615	tRNA	74				tRNA-Gln(ttg)
IBJBGECL_00615	gene	74				
IBJBGECL_00616	CDS	180				hypothetical protein
IBJBGECL_00616	gene	180				
IBJBGECL_00617	CDS	609				TetR family dihydroxyacetone kinase regulator
IBJBGECL_00617	gene	609				
IBJBGECL_00618	CDS	4248				hypothetical protein
IBJBGECL_00618	gene	4248				
IBJBGECL_00619	CDS	708				GntR family transcriptional regulator
IBJBGECL_00619	gene	708				
IBJBGECL_00620	CDS	1134				hypothetical protein
IBJBGECL_00620	gene	1134				
IBJBGECL_00621	CDS	873				hypothetical protein
IBJBGECL_00621	gene	873				
IBJBGECL_00622	CDS	945	sagG			putative ABC transporter, ATP-binding protein SagG
IBJBGECL_00622	gene	945	sagG			
IBJBGECL_00623	CDS	759				hypothetical protein
IBJBGECL_00623	gene	759				
IBJBGECL_00624	CDS	714				ABC transporter ATP-binding protein
IBJBGECL_00624	gene	714				
IBJBGECL_00625	CDS	714				hypothetical protein
IBJBGECL_00625	gene	714				
IBJBGECL_00626	CDS	1311				hypothetical protein
IBJBGECL_00626	gene	1311				
IBJBGECL_00627	CDS	705				response regulator receiver domain-containing protein
IBJBGECL_00627	gene	705				
IBJBGECL_00628	CDS	432				hypothetical protein
IBJBGECL_00628	gene	432				
IBJBGECL_00629	CDS	915		1.8.1.9		thioredoxin reductase
IBJBGECL_00629	gene	915				
IBJBGECL_00630	CDS	462				hypothetical protein
IBJBGECL_00630	gene	462				
IBJBGECL_00631	CDS	501				hypothetical protein
IBJBGECL_00631	gene	501				
IBJBGECL_00632	CDS	2340		3.6.3.-		ABC transporter ATP-binding protein/permease
IBJBGECL_00632	gene	2340				
IBJBGECL_00633	CDS	489				hypothetical protein
IBJBGECL_00633	gene	489				
IBJBGECL_00634	CDS	864	mdxG			ABC transporter permease
IBJBGECL_00634	gene	864	mdxG			
IBJBGECL_00635	CDS	1344				ABC transporter permease
IBJBGECL_00635	gene	1344				
IBJBGECL_00636	CDS	1251				extracellular solute-binding protein
IBJBGECL_00636	gene	1251				
IBJBGECL_00637	CDS	1767		3.2.1.1		alpha amylase
IBJBGECL_00637	gene	1767				
IBJBGECL_00638	CDS	1626	dexB	3.2.1.70		glucan 1,6-alpha-glucosidase
IBJBGECL_00638	gene	1626	dexB			
IBJBGECL_00639	CDS	1614		3.2.1.1		alpha amylase
IBJBGECL_00639	gene	1614				
IBJBGECL_00640	CDS	582				integral membrane protein
IBJBGECL_00640	gene	582				
IBJBGECL_00641	CDS	2613		3.6.3.2		magnesium-translocating P-type ATPase
IBJBGECL_00641	gene	2613				
IBJBGECL_00642	CDS	1116	pdhA_1	1.2.4.1		pyruvate dehydrogenase E1 component subunit alpha
IBJBGECL_00642	gene	1116	pdhA_1			
IBJBGECL_00643	CDS	978	pdhB_1	1.2.4.1		transketolase
IBJBGECL_00643	gene	978	pdhB_1			
IBJBGECL_00644	CDS	1620		2.3.1.61		dihydrolipoamide S-succinyltransferase
IBJBGECL_00644	gene	1620				
IBJBGECL_00645	CDS	1407	pdhD_1	1.8.1.4		Dihydrolipoyl dehydrogenase
IBJBGECL_00645	gene	1407	pdhD_1			
IBJBGECL_00646	CDS	987	rhaR			HTH-type transcriptional activator RhaR
IBJBGECL_00646	gene	987	rhaR			
IBJBGECL_00647	CDS	1140		1.1.1.6		glycerol dehydrogenase
IBJBGECL_00647	gene	1140				
IBJBGECL_00648	CDS	399		2.7.1.-		dihydroxyacetone kinase, phosphotransfer subunit
IBJBGECL_00648	gene	399				
IBJBGECL_00649	CDS	984		2.7.-.-		dihydroxyacetone kinase subunit DhaK
IBJBGECL_00649	gene	984				
IBJBGECL_00650	CDS	603		2.7.-.-		dihydroxyacetone kinase, DhaL subunit
IBJBGECL_00650	gene	603				
IBJBGECL_00651	CDS	768				hypothetical protein
IBJBGECL_00651	gene	768				
IBJBGECL_00652	CDS	1152		2.3.3.10		hydroxymethylglutaryl-CoA synthase
IBJBGECL_00652	gene	1152				
IBJBGECL_00653	CDS	2412		2.3.1.9		acetyl-CoA acetyltransferase/hydroxymethylglutaryl-CoA reductase, degradative
IBJBGECL_00653	gene	2412				
IBJBGECL_00654	CDS	1053				permease
IBJBGECL_00654	gene	1053				
IBJBGECL_00655	CDS	1206				integral membrane protein
IBJBGECL_00655	gene	1206				
IBJBGECL_00656	CDS	201	cspLA			major cold shock protein CspA
IBJBGECL_00656	gene	201	cspLA			
IBJBGECL_00657	CDS	1122				hypothetical protein
IBJBGECL_00657	gene	1122				
IBJBGECL_00658	CDS	351				hypothetical protein
IBJBGECL_00658	gene	351				
IBJBGECL_00659	CDS	1434				drug resistance MFS transporter, drug:H+ antiporter-2 (DHA2) family protein
IBJBGECL_00659	gene	1434				
IBJBGECL_00660	CDS	675				metallo-beta-lactamase domain-containing protein
IBJBGECL_00660	gene	675				
IBJBGECL_00661	CDS	1320				DRTGG domain-containing protein
IBJBGECL_00661	gene	1320				
IBJBGECL_00662	CDS	954				DHHA1 domain protein
IBJBGECL_00662	gene	954				
IBJBGECL_00663	CDS	339	phnA			putative alkylphosphonate utilization operon protein PhnA
IBJBGECL_00663	gene	339	phnA			
IBJBGECL_00664	CDS	312				hypothetical protein
IBJBGECL_00664	gene	312				
IBJBGECL_00665	CDS	1182				VanZ/RDD domain protein
IBJBGECL_00665	gene	1182				
IBJBGECL_00666	CDS	1350		3.6.1.-		DEAD/DEAH box helicase
IBJBGECL_00666	gene	1350				
IBJBGECL_00667	CDS	684				hypothetical protein
IBJBGECL_00667	gene	684				
IBJBGECL_00668	CDS	2643	alaS	6.1.1.7		alanyl-tRNA synthetase
IBJBGECL_00668	gene	2643	alaS			
IBJBGECL_00669	CDS	717		2.1.1.198		SAM-dependent methyltransferase family protein
IBJBGECL_00669	gene	717				
IBJBGECL_00670	CDS	1119				NIF3-related protein
IBJBGECL_00670	gene	1119				
IBJBGECL_00671	CDS	1230	pepT_1	3.4.11.4		peptidase T
IBJBGECL_00671	gene	1230	pepT_1			
IBJBGECL_00672	CDS	267				membrane protein
IBJBGECL_00672	gene	267				
IBJBGECL_00673	CDS	1029				integral membrane protein
IBJBGECL_00673	gene	1029				
IBJBGECL_00674	CDS	516	mobA_1	2.7.7.77		putative molybdenum cofactor guanylyltransferase
IBJBGECL_00674	gene	516	mobA_1			
IBJBGECL_00675	CDS	825				formate/nitrite transporter
IBJBGECL_00675	gene	825				
IBJBGECL_00676	CDS	582				hypothetical protein
IBJBGECL_00676	gene	582				
IBJBGECL_00677	CDS	489	hndA	1.12.1.3	COG1905	NADP-reducing hydrogenase subunit HndA
IBJBGECL_00677	gene	489	hndA			
IBJBGECL_00678	CDS	1299	hndC	1.12.1.3	COG1145	NADP-reducing hydrogenase subunit HndC
IBJBGECL_00678	gene	1299	hndC			
IBJBGECL_00679	CDS	2721	napA_1	1.7.99.4		Nitrate reductase
IBJBGECL_00679	gene	2721	napA_1			
IBJBGECL_00680	CDS	1203	moaE2	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 2
IBJBGECL_00680	gene	1203	moaE2			
IBJBGECL_00681	CDS	510	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
IBJBGECL_00681	gene	510	moaC			
IBJBGECL_00682	CDS	966	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
IBJBGECL_00682	gene	966	moaA			
IBJBGECL_00683	CDS	435				hypothetical protein
IBJBGECL_00683	gene	435				
IBJBGECL_00684	CDS	483	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
IBJBGECL_00684	gene	483	mog			
IBJBGECL_00685	CDS	972				hypothetical protein
IBJBGECL_00685	gene	972				
IBJBGECL_00686	CDS	801	modA		COG0725	Molybdate-binding protein ModA
IBJBGECL_00686	gene	801	modA			
IBJBGECL_00687	CDS	672				spermidine/putrescine ABC superfamily ATP binding cassette transporter, membrane protein
IBJBGECL_00687	gene	672				
IBJBGECL_00688	CDS	1005	btuD_2	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
IBJBGECL_00688	gene	1005	btuD_2			
IBJBGECL_00689	CDS	2103		3.6.3.3		cadmium-translocating P-type ATPase
IBJBGECL_00689	gene	2103				
IBJBGECL_00690	CDS	444				cell division protein ZapA
IBJBGECL_00690	gene	444				
IBJBGECL_00691	CDS	549				CvpA family protein
IBJBGECL_00691	gene	549				
IBJBGECL_00692	CDS	2367				recombination and DNA strand exchange inhibitor protein
IBJBGECL_00692	gene	2367				
IBJBGECL_00693	CDS	315		1.8.1.8		thioredoxin
IBJBGECL_00693	gene	315				
IBJBGECL_00694	CDS	1797	uvrC	3.1.25.-		excinuclease ABC subunit C
IBJBGECL_00694	gene	1797	uvrC			
IBJBGECL_00695	CDS	258				hypothetical protein
IBJBGECL_00695	gene	258				
IBJBGECL_00696	CDS	900				ABC transporter ATP-binding protein
IBJBGECL_00696	gene	900				
IBJBGECL_00697	CDS	1263	traL			putative type IV conjugative transfer system protein TraL
IBJBGECL_00697	gene	1263	traL			
IBJBGECL_00698	CDS	999				LacI family sugar-binding transcriptional regulator
IBJBGECL_00698	gene	999				
IBJBGECL_00699	CDS	1395		3.2.1.22		alpha-galactosidase
IBJBGECL_00699	gene	1395				
IBJBGECL_00700	CDS	435				hypothetical protein
IBJBGECL_00700	gene	435				
IBJBGECL_00701	CDS	1449				ABC transporter ATP-binding protein
IBJBGECL_00701	gene	1449				
IBJBGECL_00702	CDS	1287				HI0933-like protein
IBJBGECL_00702	gene	1287				
IBJBGECL_00703	CDS	1347		1.4.1.4		NADP-specific glutamate dehydrogenase
IBJBGECL_00703	gene	1347				
IBJBGECL_00704	CDS	1350	pgi	5.3.1.9		glucose-6-phosphate isomerase
IBJBGECL_00704	gene	1350	pgi			
IBJBGECL_00705	CDS	180				hypothetical protein
IBJBGECL_00705	gene	180				
IBJBGECL_00706	CDS	444	nrdI_2			putative flavoprotein NrdI
IBJBGECL_00706	gene	444	nrdI_2			
IBJBGECL_00707	CDS	324				hypothetical protein
IBJBGECL_00707	gene	324				
IBJBGECL_00708	CDS	1980	ntpI	3.6.3.14		V-type ATP synthase subunit I
IBJBGECL_00708	gene	1980	ntpI			
IBJBGECL_00709	CDS	474	ntpK	3.6.3.14		V-type ATP synthase subunit K
IBJBGECL_00709	gene	474	ntpK			
IBJBGECL_00710	CDS	582				V-type ATPase subunit E
IBJBGECL_00710	gene	582				
IBJBGECL_00711	CDS	1002	ntpC			V-type ATPase subunit C
IBJBGECL_00711	gene	1002	ntpC			
IBJBGECL_00712	CDS	312	ntpG	3.6.3.14		V-type ATP synthase subunit G
IBJBGECL_00712	gene	312	ntpG			
IBJBGECL_00713	CDS	1782	ntpA	3.6.3.14		V-type ATP synthase subunit A
IBJBGECL_00713	gene	1782	ntpA			
IBJBGECL_00714	CDS	1377		3.6.3.14		V-type ATP synthase subunit B
IBJBGECL_00714	gene	1377				
IBJBGECL_00715	CDS	636	ntpD	3.6.3.14		V-type ATP synthase subunit D
IBJBGECL_00715	gene	636	ntpD			
IBJBGECL_00716	CDS	411				hypothetical protein
IBJBGECL_00716	gene	411				
IBJBGECL_00717	CDS	942				hypothetical protein
IBJBGECL_00717	gene	942				
IBJBGECL_00718	CDS	1881		3.1.3.11		fructose-1,6-bisphosphatase
IBJBGECL_00718	gene	1881				
IBJBGECL_00719	CDS	1293		4.1.1.20		diaminopimelate decarboxylase
IBJBGECL_00719	gene	1293				
IBJBGECL_00720	CDS	999				Alpha/beta hydrolase family protein
IBJBGECL_00720	gene	999				
IBJBGECL_00721	CDS	534				hypothetical protein
IBJBGECL_00721	gene	534				
IBJBGECL_00722	CDS	384				hypothetical protein
IBJBGECL_00722	gene	384				
IBJBGECL_00723	CDS	483				hypothetical protein
IBJBGECL_00723	gene	483				
IBJBGECL_00724	CDS	540				hypothetical protein
IBJBGECL_00724	gene	540				
IBJBGECL_00725	CDS	345				metal-sulfur cluster biosynthetic enzyme
IBJBGECL_00725	gene	345				
IBJBGECL_00726	CDS	1065		5.1.1.-	COG4948	Hydrophobic dipeptide epimerase
IBJBGECL_00726	gene	1065				
IBJBGECL_00727	CDS	1377				hypothetical protein
IBJBGECL_00727	gene	1377				
IBJBGECL_00728	CDS	1653				oligopeptide ABC superfamily ATP binding cassette transporter, binding protein
IBJBGECL_00728	gene	1653				
IBJBGECL_00729	CDS	834				BglG family transcriptional antiterminator
IBJBGECL_00729	gene	834				
IBJBGECL_00730	CDS	1998		2.7.1.69		PTS system, N-acetylglucosamine-specific IICBA component
IBJBGECL_00730	gene	1998				
IBJBGECL_00731	CDS	618				hypothetical protein
IBJBGECL_00731	gene	618				
IBJBGECL_00732	CDS	2337		3.6.3.-		cation transporter E1-E2 family ATPase
IBJBGECL_00732	gene	2337				
IBJBGECL_00733	CDS	1887		2.7.7.-		DNA primase
IBJBGECL_00733	gene	1887				
IBJBGECL_00734	CDS	1107	rpoD			RNA polymerase sigma factor RpoD
IBJBGECL_00734	gene	1107	rpoD			
IBJBGECL_00735	CDS	2076	mapZ			Mid-cell-anchored protein Z
IBJBGECL_00735	gene	2076	mapZ			
IBJBGECL_00736	CDS	882	cvfB			Conserved virulence factor B
IBJBGECL_00736	gene	882	cvfB			
IBJBGECL_00737	CDS	450	fur			transcriptional regulator, FUR family
IBJBGECL_00737	gene	450	fur			
IBJBGECL_00738	CDS	1011		1.2.1.12		glyceraldehyde 3-phosphate dehydrogenase
IBJBGECL_00738	gene	1011				
IBJBGECL_00739	CDS	1317	obg	3.6.5.-		Obg family GTPase CgtA
IBJBGECL_00739	gene	1317	obg			
IBJBGECL_00740	CDS	303				hypothetical protein
IBJBGECL_00740	gene	303				
IBJBGECL_00741	CDS	1299		2.7.1.69		PTS system transporter subunit IIC
IBJBGECL_00741	gene	1299				
IBJBGECL_00742	CDS	540				TetR family transcriptional regulator
IBJBGECL_00742	gene	540				
IBJBGECL_00743	CDS	375				hypothetical protein
IBJBGECL_00743	gene	375				
IBJBGECL_00744	CDS	750		5.2.1.8		cyclophilin type peptidyl-prolyl cis-trans isomerase
IBJBGECL_00744	gene	750				
IBJBGECL_00745	CDS	1092				alpha3-beta1 integrin-binding family protein
IBJBGECL_00745	gene	1092				
IBJBGECL_00746	CDS	930		3.4.14.11		x-Pro dipeptidyl-peptidase
IBJBGECL_00746	gene	930				
IBJBGECL_00747	CDS	891	xerD			site-specific tyrosine recombinase XerD-family protein
IBJBGECL_00747	gene	891	xerD			
IBJBGECL_00748	CDS	786				segregation and condensation protein A
IBJBGECL_00748	gene	786				
IBJBGECL_00749	CDS	606	scpB			segregation and condensation protein B
IBJBGECL_00749	gene	606	scpB			
IBJBGECL_00750	CDS	717		5.4.99.-		16S rRNA pseudouridine synthase A
IBJBGECL_00750	gene	717				
IBJBGECL_00751	CDS	606				membrane protein
IBJBGECL_00751	gene	606				
IBJBGECL_00752	CDS	1407				hypothetical protein
IBJBGECL_00752	gene	1407				
IBJBGECL_00753	CDS	219				ferredoxin
IBJBGECL_00753	gene	219				
IBJBGECL_00754	CDS	1035				hypothetical protein
IBJBGECL_00754	gene	1035				
IBJBGECL_00755	CDS	1437		3.6.1.-		RecQ familyATP-dependent DNA helicase
IBJBGECL_00755	gene	1437				
IBJBGECL_00756	CDS	627				LysM domain-containing protein
IBJBGECL_00756	gene	627				
IBJBGECL_00757	CDS	681	cmk	2.7.4.14		cytidylate kinase
IBJBGECL_00757	gene	681	cmk			
IBJBGECL_00758	CDS	1212				30S ribosomal protein S1
IBJBGECL_00758	gene	1212				
IBJBGECL_00759	CDS	1311	der	3.6.-.-		ribosome-associated GTPase EngA
IBJBGECL_00759	gene	1311	der			
IBJBGECL_00760	CDS	276	hupA			DNA-binding protein HU
IBJBGECL_00760	gene	276	hupA			
IBJBGECL_00761	CDS	1041				hypothetical protein
IBJBGECL_00761	gene	1041				
IBJBGECL_00762	CDS	1257				tetratricopeptide repeat protein
IBJBGECL_00762	gene	1257				
IBJBGECL_00763	CDS	540				hypothetical protein
IBJBGECL_00763	gene	540				
IBJBGECL_00764	CDS	885				integral membrane protein
IBJBGECL_00764	gene	885				
IBJBGECL_00765	CDS	351		3.6.1.-		MazG nucleotide pyrophosphohydrolase domain-containing protein
IBJBGECL_00765	gene	351				
IBJBGECL_00766	CDS	780		1.3.1.26		dihydrodipicolinate reductase
IBJBGECL_00766	gene	780				
IBJBGECL_00767	CDS	1275		2.7.7.-		tRNA nucleotidyltransferase/poly(A) polymerase family protein
IBJBGECL_00767	gene	1275				
IBJBGECL_00768	CDS	375				hypothetical protein
IBJBGECL_00768	gene	375				
IBJBGECL_00769	CDS	456				hypothetical protein
IBJBGECL_00769	gene	456				
IBJBGECL_00770	CDS	867		1.1.1.25		shikimate 5-dehydrogenase
IBJBGECL_00770	gene	867				
IBJBGECL_00771	CDS	1026		2.5.1.54		phospho-2-dehydro-3-deoxyheptonate aldolase
IBJBGECL_00771	gene	1026				
IBJBGECL_00772	CDS	1077		4.2.3.4		3-dehydroquinate synthase
IBJBGECL_00772	gene	1077				
IBJBGECL_00773	CDS	1167	aroC	4.2.3.5		chorismate synthase
IBJBGECL_00773	gene	1167	aroC			
IBJBGECL_00774	CDS	1095		1.3.1.12		prephenate dehydrogenase
IBJBGECL_00774	gene	1095				
IBJBGECL_00775	CDS	1281	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
IBJBGECL_00775	gene	1281	aroA			
IBJBGECL_00776	CDS	507		2.7.1.71		shikimate kinase
IBJBGECL_00776	gene	507				
IBJBGECL_00777	CDS	849		4.2.1.51		prephenate dehydratase
IBJBGECL_00777	gene	849				
IBJBGECL_00778	CDS	1173				transcriptional regulator, PSR protein
IBJBGECL_00778	gene	1173				
IBJBGECL_00779	CDS	849				EDD domain-containing protein, DegV family
IBJBGECL_00779	gene	849				
IBJBGECL_00780	CDS	195				hypothetical protein
IBJBGECL_00780	gene	195				
IBJBGECL_00781	CDS	477				hypothetical protein
IBJBGECL_00781	gene	477				
IBJBGECL_00782	CDS	267				hypothetical protein
IBJBGECL_00782	gene	267				
IBJBGECL_00783	CDS	2055				Na+/H+ antiporter
IBJBGECL_00783	gene	2055				
IBJBGECL_00784	CDS	1896				ABC transporter ATP-binding protein
IBJBGECL_00784	gene	1896				
IBJBGECL_00785	CDS	948	thyA	2.1.1.45		thymidylate synthase
IBJBGECL_00785	gene	948	thyA			
IBJBGECL_00786	CDS	495	dfrD_1	1.5.1.3		dihydrofolate reductase
IBJBGECL_00786	gene	495	dfrD_1			
IBJBGECL_00787	CDS	1170				iron-sulfur cluster-binding protein
IBJBGECL_00787	gene	1170				
IBJBGECL_00788	CDS	621	lexA	3.4.21.88		LexA repressor
IBJBGECL_00788	gene	621	lexA			
IBJBGECL_00789	CDS	243				hypothetical protein
IBJBGECL_00789	gene	243				
IBJBGECL_00790	CDS	1995	tkt	2.2.1.1		transketolase
IBJBGECL_00790	gene	1995	tkt			
IBJBGECL_00791	CDS	1191				major facilitator family transporter
IBJBGECL_00791	gene	1191				
IBJBGECL_00792	CDS	861		3.5.1.28		N-acetylmuramoyl-L-alanine amidase
IBJBGECL_00792	gene	861				
IBJBGECL_00793	CDS	933		2.5.1.47		cysteine synthase A
IBJBGECL_00793	gene	933				
IBJBGECL_00794	CDS	444	perR			Fur family transcriptional regulator
IBJBGECL_00794	gene	444	perR			
IBJBGECL_00795	CDS	1341	nox	1.6.99.3		NADH oxidase
IBJBGECL_00795	gene	1341	nox			
IBJBGECL_00796	CDS	609		3.6.1.-		NUDIX family hydrolase
IBJBGECL_00796	gene	609				
IBJBGECL_00797	CDS	528		2.3.1.-		GNAT family acetyltransferase
IBJBGECL_00797	gene	528				
IBJBGECL_00798	CDS	819				AraC family transcriptional regulator
IBJBGECL_00798	gene	819				
IBJBGECL_00799	CDS	1749				ABC transporter ATP-binding protein/permease
IBJBGECL_00799	gene	1749				
IBJBGECL_00800	CDS	1779				ABC transporter ATP-binding protein/permease
IBJBGECL_00800	gene	1779				
IBJBGECL_00801	CDS	426	rppH	3.6.1.-		RNA pyrophosphohydrolase
IBJBGECL_00801	gene	426	rppH			
IBJBGECL_00802	CDS	1011				hypothetical protein
IBJBGECL_00802	gene	1011				
IBJBGECL_00803	CDS	1437	katA	1.11.1.6	COG0753	Vegetative catalase
IBJBGECL_00803	gene	1437	katA			
IBJBGECL_00804	CDS	675	phrB	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
IBJBGECL_00804	gene	675	phrB			
IBJBGECL_00805	CDS	594	phr	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
IBJBGECL_00805	gene	594	phr			
IBJBGECL_00806	CDS	846				helix-turn-helix domain-containing protein
IBJBGECL_00806	gene	846				
IBJBGECL_00807	CDS	1929		2.7.1.69		PTS system, trehalose/maltose-specific, IIBCA component
IBJBGECL_00807	gene	1929				
IBJBGECL_00808	CDS	1674		3.2.1.1		alpha amylase
IBJBGECL_00808	gene	1674				
IBJBGECL_00809	CDS	1473				Glycosyl hydrolase
IBJBGECL_00809	gene	1473				
IBJBGECL_00810	CDS	984				LacI family transcription regulator
IBJBGECL_00810	gene	984				
IBJBGECL_00811	CDS	162				hypothetical protein
IBJBGECL_00811	gene	162				
IBJBGECL_00812	CDS	1410		3.2.1.86		6-phospho-beta-glucosidase
IBJBGECL_00812	gene	1410				
IBJBGECL_00813	CDS	1881		2.7.1.69		PTS system, beta-glucoside-specific IIABC component
IBJBGECL_00813	gene	1881				
IBJBGECL_00814	CDS	1461		2.7.8.-		cardiolipin synthetase
IBJBGECL_00814	gene	1461				
IBJBGECL_00815	CDS	552				hypothetical protein
IBJBGECL_00815	gene	552				
IBJBGECL_00816	CDS	885				hypothetical protein
IBJBGECL_00816	gene	885				
IBJBGECL_00817	CDS	927	ppaC	3.6.1.1		manganese-dependent inorganic pyrophosphatase
IBJBGECL_00817	gene	927	ppaC			
IBJBGECL_00818	CDS	765		1.97.1.4		pyruvate formate-lyase activating enzyme
IBJBGECL_00818	gene	765				
IBJBGECL_00819	CDS	2247		2.3.1.54		formate acetyltransferase
IBJBGECL_00819	gene	2247				
IBJBGECL_00820	CDS	2463	parC	5.99.1.-		DNA topoisomerase IV subunit A
IBJBGECL_00820	gene	2463	parC			
IBJBGECL_00821	CDS	2058	parE	5.99.1.-		DNA topoisomerase IV subunit B
IBJBGECL_00821	gene	2058	parE			
IBJBGECL_00822	CDS	429				CoA-binding protein
IBJBGECL_00822	gene	429				
IBJBGECL_00823	CDS	444	eutQ		COG4766	Ethanolamine utilization protein EutQ
IBJBGECL_00823	gene	444	eutQ			
IBJBGECL_00824	CDS	1101				hypothetical protein
IBJBGECL_00824	gene	1101				
IBJBGECL_00825	CDS	264	ccmL			Carbon dioxide concentrating mechanism protein CcmL
IBJBGECL_00825	gene	264	ccmL			
IBJBGECL_00826	CDS	600				hypothetical protein
IBJBGECL_00826	gene	600				
IBJBGECL_00827	CDS	627	pduL	2.3.1.222	COG4869	Phosphate propanoyltransferase
IBJBGECL_00827	gene	627	pduL			
IBJBGECL_00828	CDS	564				hypothetical protein
IBJBGECL_00828	gene	564				
IBJBGECL_00829	CDS	291	pduA		COG4577	Propanediol utilization protein PduA
IBJBGECL_00829	gene	291	pduA			
IBJBGECL_00830	CDS	1479		1.1.1.1		aldehyde-alcohol dehydrogenase
IBJBGECL_00830	gene	1479				
IBJBGECL_00831	CDS	519				hypothetical protein
IBJBGECL_00831	gene	519				
IBJBGECL_00832	CDS	654	eutL		COG4816	Ethanolamine utilization protein EutL
IBJBGECL_00832	gene	654	eutL			
IBJBGECL_00833	CDS	912	eutC	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
IBJBGECL_00833	gene	912	eutC			
IBJBGECL_00834	CDS	1365	eutB	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
IBJBGECL_00834	gene	1365	eutB			
IBJBGECL_00835	CDS	1425				hypothetical protein
IBJBGECL_00835	gene	1425				
IBJBGECL_00836	CDS	1434				hypothetical protein
IBJBGECL_00836	gene	1434				
IBJBGECL_00837	CDS	582	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
IBJBGECL_00837	gene	582	pdtaR			
IBJBGECL_00838	CDS	348	pduU		COG4810	Propanediol utilization protein PduU
IBJBGECL_00838	gene	348	pduU			
IBJBGECL_00839	CDS	1131		1.1.1.1		aldehyde-alcohol dehydrogenase
IBJBGECL_00839	gene	1131				
IBJBGECL_00840	CDS	582	yvqK	2.5.1.17	COG2096	Cob(I)yrinic acid a,c-diamide adenosyltransferase
IBJBGECL_00840	gene	582	yvqK			
IBJBGECL_00841	CDS	444	pduV		COG4917	Propanediol utilization protein PduV
IBJBGECL_00841	gene	444	pduV			
IBJBGECL_00842	CDS	768	yclP_1	3.6.3.-		iron ABC transporter ATP-binding protein
IBJBGECL_00842	gene	768	yclP_1			
IBJBGECL_00843	CDS	1008	fhuB_2			ferrichrome transport system permease FhuB
IBJBGECL_00843	gene	1008	fhuB_2			
IBJBGECL_00844	CDS	960	btuF			Vitamin B12-binding protein
IBJBGECL_00844	gene	960	btuF			
IBJBGECL_00845	CDS	630	plsY	2.3.1.15		acyl-phosphate glycerol 3-phosphate acyltransferase
IBJBGECL_00845	gene	630	plsY			
IBJBGECL_00846	CDS	876		5.1.3.3		aldose 1-epimerase
IBJBGECL_00846	gene	876				
IBJBGECL_00847	CDS	783	codY			GTP-sensing transcriptional pleiotropic repressor CodY
IBJBGECL_00847	gene	783	codY			
IBJBGECL_00848	CDS	1404	hslU	3.4.25.-		ATP-dependent carboxylate-amine ligase
IBJBGECL_00848	gene	1404	hslU			
IBJBGECL_00849	CDS	549	hslV	3.4.25.-		ATP-dependent protease HslVU, peptidase subunit
IBJBGECL_00849	gene	549	hslV			
IBJBGECL_00850	CDS	900	xerC_1			site-specific tyrosine recombinase XerC-family protein
IBJBGECL_00850	gene	900	xerC_1			
IBJBGECL_00851	CDS	1308		2.1.1.74		glucose inhibited division protein
